,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help
302,월하비인,5.0,5.0,5.0,5.0,5.0,2021.05.25,진짜 최고에요ㅠㅠㅠㅠㅠ 이걸위해 방 구조도 싹 바꿨는데 후회 절대 안합니다ㅠㅠㅠ 평소 책을 많이 읽는데 컴퓨터용 의자는 뭔가 불편하고 그렇다고 의자없이 앉아서 읽으려니 허리가 아프고 해서 찾다가 구매했는데 진짜 너무 좋습니다,0
303,蕊,5.0,5.0,5.0,5.0,5.0,2021.05.24,정말 너무너무 편하규 좋아요 앉아 본 사람들은 전부 탐내하네요. 발받침을 같이 안산게 후회됩니다ㅠ 돈이 아깝지 않아요. 조립도 이정도면 어렵지 않은듯?,0
304,💜🧡💙💚❤,5.0,5.0,5.0,5.0,5.0,2021.05.24,너무 맘에들어요 듣던대로 너무 편하네요!,0
305,wooyeon5,5.0,5.0,5.0,5.0,5.0,2021.05.23,사실 처음에는 캠핑제품을 만드는 업체라 반신반의 했는데 국민수유의자라는 말에 샀어요. 만드는건 넘 간단했구 앉아보니 생각보다 튼튼한데 굉장히 편하더라구요~~ 천도 싸구려가 아닌 고급스러워 보였어요. 잠이 들기 넘 쉬운 의자인데 넘 오랫동안 앉으면 허리가 아프긴 하더라구요~~ 허리를 강하게 받쳐주지 않아서 그런거 같아요~~ 푹신한 의자의 어쩔수없는 숙명..ㅠ 사진에 보이는 것처럼 쿠션을 허리에 받쳐주면 좀 낫더라구요~~ 암튼 강추 입니다!!! 폭신폭신 구름에 앉아있는거 같아요ㅋㅋ,0
306,곰탱이둘,5.0,5.0,5.0,5.0,5.0,2021.05.23,발받침 혹시나 해서 사봤는데 정말 매일 사용하고 있어욯ㅎㅎ 한번 올리면 계속 올리게 되는 폭신한 의자 정말 좋아용,0
307,해피똘똘이맘,5.0,5.0,5.0,5.0,5.0,2021.05.23,정말편한 의자에요. 가족들이 그 의자에만 앉으려고합니다.ㅎㅎㅎ 조립도 쉽고 아주 잘 사용중입니다. 쿠션과 함께했는데 푹신하니 더 좋아요,0
308,뾰잉뾰잉뾰잉,5.0,5.0,5.0,5.0,5.0,2021.05.22,조립도 설명서 보고 금방 할만큼 쉽고 엄청 편해용,0
309,393934,5.0,5.0,5.0,5.0,5.0,2021.05.22,너무 편하고 발걸이 안샀다가 후회되서 따로 재구매했어요 배송도 빠르고 조립도 쉬워요 이쁜 ㅎㅎㅎㅎ!!!-!,0
310,도도히히12,5.0,5.0,5.0,5.0,5.0,2021.05.21,너뮤너뮤너무 대박입니다.. 진짜 인생 질이 달라져요.. 힐링 제대러 합니다 감사해요,0
311,쨂미,5.0,5.0,5.0,5.0,5.0,2021.05.20,배송도 빠르고 정말 편안하네요!! 안락하게 쉬기 딱이에용,0
312,xjxuxx,5.0,5.0,5.0,5.0,5.0,2021.05.20,넘 편해요... 마약의자 일어날수가없네오,0
313,윤세현123,5.0,5.0,5.0,5.0,5.0,2021.05.20,남자고 이런거 잘하는데도 조립하는게 약간 봉이 잘 안까워져서 번거로웠어요 ㅎㅎ 제품 자체는 푹신하고 이쁘고 생각보다 커요! 글고 배송이 담날 와서 놀람ㅋㅋ,0
314,구찌어미,5.0,5.0,5.0,5.0,5.0,2021.05.19,다들 우리집 오면 여기 앉아보고 일어나질 않아요……………….. 너무 편하대……,0
315,두루두루둘러보자,5.0,5.0,5.0,5.0,5.0,2021.05.17,편하고 좋아요 그동안 왜 고민했는지 아쉬울따름입니다 안락하고 편해요 다만 앉는부분이 더 길었으면 그래서 더 폭들어가면 안락할것같다는 느낌은 드네요 넘좋습니다. 하나더구매예정입니다,0
316,김영이51,5.0,5.0,5.0,5.0,5.0,2021.05.17,편안한 쇼파가 필요했는데 비좁은 제방에 적당한 크기입니다. 편안히 쉴수 있어 대 만족입니다.,0
317,경민9ㄱㅌㄹ,5.0,5.0,5.0,5.0,5.0,2021.05.16,넘 조아요 의자에 앉아잇는거 별로 안좋아하는데 이건 너무 편해요ㅜㅜㅜ,0
318,묘닝♥,5.0,5.0,5.0,5.0,5.0,2021.05.16,"1인 소파 고민하다가 리뷰가 좋길래 구입했습니당 너무너무 편하고 좋습니다 ㅜㅜ 오늘의집에서 구매한 제품중에 제일 맘에 들어요! 색은 약간 거의 그레이이고, 설치는 약간의 힘이 필요하지만 어렵진 않았어요 저는 구매하지 않았지만 다리받침대 같이 구매하면 최고일 것 같네요 ㅎㅎ 잘쓸께요!",0
319,지연♥.♥,5.0,5.0,5.0,5.0,5.0,2021.05.16,생각보다 크기가 크네요 흔들의자 프레임은 힘이 좀 들고 그외 여자 혼자 조립하기 가능! 폭신하고 이쁘고 좋아요,0
320,cherry_98,5.0,5.0,5.0,5.0,5.0,2021.05.16,정말 너무 편해요ㅠㅠㅠ이의자에 앉으면 나오질 못하겠어용,0
321,청순선화,5.0,5.0,5.0,5.0,5.0,2021.05.15,"출산이 임박해져서 수유의자로 구입했어요! 너무 편해서 저 산후조리원에 있는 동안 신랑 영화볼 때 사용할 것 같아요^^ 수유기간 끝나면 중고로 판매하려고 했는데, 그냥 쭉 쓸 것 같아요!",0
322,졔쿵,5.0,5.0,5.0,5.0,5.0,2021.05.15,선물해줬는데 너무 좋아하네요^^ 흔들다리 재고가 없었어서 아쉬워요,0
323,kwony_2,5.0,5.0,5.0,5.0,5.0,2021.05.14,좋습니다 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,0
324,진수인38,5.0,5.0,5.0,5.0,5.0,2021.05.14,생각보단 큽니다 옆으로 ㅋㅋ근데 너무편해용,0
325,youkee,5.0,5.0,5.0,5.0,5.0,2021.05.14,만족해요 앉아서 tv보기 넘 좋네요 방석을 같이 샀는데 저는 없이 앉는게 폭신하고 좋으네요 쿠션 꺼지면 그때나 써야겠어요 지금은 오히려 불편 키가 165인데 헤드받침 없는게 편하고 더 크신분 170이상은 있는게 편할거 같아요,0
326,그냥느냥,5.0,5.0,5.0,5.0,5.0,2021.05.14,처음에는 너무 약해보여서 걱정했는데 조립하고 나니 성인남성 무게도 충분히 버티네요 가볍고 좋습니다,0
327,답없다,5.0,5.0,5.0,5.0,5.0,2021.05.14,와 진심 너무 편안하고 꼭 사세요 말이 수유 의자이지 마약의자입니다 ㅠㅜ,0
328,몽키.D.제프,5.0,5.0,5.0,5.0,5.0,2021.05.13,"조립해야하지만, 완성하고나니 의자가 가볍고 포근하니 좋네요. 골든그레이색깔로 주문했는데 어두운 아이보리색 같아요.",0
329,지영350,5.0,5.0,5.0,5.0,5.0,2021.05.13,이색 후기가 없어서 어떠카지 햇눈데 ㄱㅊ아요,0
330,MangoBingsu,5.0,5.0,5.0,5.0,5.0,2021.05.13,써보고 너무 좋아서 재구매했습니다! 부모님집에 설치해드렸러요~~,0
331,"그녀, 희경96",5.0,5.0,5.0,5.0,5.0,2021.05.12,원단이 살짝 덥긴하겠지만 푹씬하고 좋아요. 우리 개님이 자꾸 탐내서 거리두기 진행중이에요 푹씬하면 쉬~해버리는 개님에게 이 의자는 위험해요ㅋ,0
332,무치칫,5.0,5.0,5.0,5.0,5.0,2021.05.12,설명서가 같이 안왔어요... 그래도 조립하는방법은 쉬워서 하긴했는데 뭔가 이상해서 네이버에 쳐보고 따라했네요 ㅋㅋㅋㅋㅋ 하 .. 여자 혼자 할 수 있는데 힘들긴합니다 근데 진짜 편해요,0
333,한소리이22222,5.0,5.0,5.0,5.0,5.0,2021.05.12,수유의자로 쓰려고 삿고 남편이 필요하면 사자햇는데 그냥 삿어요 쇼파에 안앉고 자꾸 여기앉네요.. 참나,0
334,벼리누리,5.0,5.0,5.0,5.0,5.0,2021.05.12,쇼파가 반려견들 차지라 저를 위한공간으로 후기보고 구입했습니다. 신랑이 설치 간단하게 해주고 앉아보니 이렇게 편할수가 수유는 안하지만 편해서 낮시간에도 잠시 낮잠자는 용으로도 좋아요~^^ 완전 굿입니다♡,0
335,용용둥둥이,5.0,5.0,5.0,5.0,5.0,2021.05.12,임신 9개월차인데 허리 통증이 나날이 심해져서 수유의자 먼저 구매해봤는데 너무 마음에 들어요🙆🏻‍♀️💛 해먹에 앉아있는 느낌이랄까? 육아 필수템인듯 싶어요👍🏻👍🏻💛,0
336,fallkim,5.0,5.0,5.0,5.0,5.0,2021.05.11,오자마자 남편이 후다닥 조립해주었어요~ 앉아보니 편안해용 ㅎㅎ 아직 아가가 태어나기 전이지만 수유할때 편할 것 같아요! 강아지들도 좋은가봐요 하하 방석도 사고싶었는데 품절이라 못샀지만 만족합니당,0
337,난난나1,5.0,5.0,5.0,5.0,5.0,2021.05.11,가격대비 만족합니다 ㅎㅎ 생각보다 크네요~~ 앉아 보니 진짜 편해요ㅋㅋ,0
338,굼스22,5.0,5.0,5.0,5.0,5.0,2021.05.11,리뷰 계속 찾아보고 반신반의 하면서 샀는데 진작 살걸 그랬네요 넘 편해요 조립도 쉬웠구요 설명서대로 하면 돼요 조립하자마자 앉아 봤는데 넘 편하네요 곧 더워질거 같아서 여름 덮개도 같이 샀어요 머리 부분이 끼울수 있게 돼있어서 고정돼요,0
339,라아!,5.0,5.0,5.0,5.0,5.0,2021.05.11,몸이 소파에 착 안착돼서 편해요 아기 수유의자로 쓰려고 샀는데 남편이 더 좋아해요ㅎㅎ,0
340,깜찍힁,5.0,5.0,5.0,5.0,5.0,2021.05.10,푹신하고 좋내요 만삭이라 배가불러서 앉아서 자는게 편하네요ㅠ,0
341,Louiskang2,5.0,5.0,5.0,5.0,5.0,2021.05.10,아주 이뻐요 색상도 이쁘고 ㅋ흔들거리니까 좋고 가성비좋아서 만족해요,0
342,아인31,5.0,5.0,5.0,5.0,5.0,2021.05.10,어디서 봣는데 진짜 알려주기 시를정도로 너무너무 조음 가성비대비 워 ~~!!👍👍👍👍,0
343,바우바우7,5.0,5.0,5.0,5.0,5.0,2021.05.09,골드그레이 연한그레이색이에요! 다리컬러 블랙이쁩니다! 허리부분이 좀불편해서 쿠션대면 괜찬아요 조립 설명서는 보기어려워요 여자가 하기에 흔들프레임끼우고 땀나요 그래도 편안하고 좋아요!,0
344,쁘띠띠5,5.0,5.0,5.0,5.0,5.0,2021.05.09,깔끔하게 마감되고 아늑해서 잠이 솔솔 쏟아져요 좋아요 잘 선택했어요,0
345,미자미미,5.0,5.0,5.0,5.0,5.0,2021.05.09,너무너무 편해서 부모님 도 하나 장만해드렸네요,0
346,주님ㅎㅎ,5.0,5.0,5.0,5.0,5.0,2021.05.09,확실히 푹신하고 좋네요 조립도 어렵지 않아요,0
347,으네맨두,5.0,5.0,5.0,5.0,5.0,2021.05.09,아기 수유의자로 찰떡이에요 몸을 챡 감싸는 느낌이 넘 좋네요 !!! 그리고 발받침 무조건 사세요 저거 없으면 피자 시켰는데 콜라 안 온 느낌일 듯,0
348,한빈짱,5.0,5.0,5.0,5.0,5.0,2021.05.09,후기대로.. 정말 개 의자 됐어요 저도 많이 앉아보고싶어요 절대 안 내려와요 다시 엄마 뱃속으로 들어간 기분,0
349,지니찜genie_jjim,5.0,5.0,5.0,5.0,5.0,2021.05.08,와 편하고 좋아요 산거 진짜 후회안됩니다 다들 사세용,0
350,hailey629,5.0,5.0,5.0,5.0,5.0,2021.05.08,강아지가 자기가 앉겠대요 ㅋㅋㅋ 그래서 둘이 맨날 낑겨서 같이 앉아요,0
351,7r_hee,5.0,5.0,5.0,5.0,5.0,2021.05.07,겁나 안락하고 푹신해서 좋아요 ㅜㅜ 근데 책상의자로 쓸려고 했는데 조금 낮아서 방석깔고 써야 할거 같아용,0
352,기쁨의근원,5.0,5.0,5.0,5.0,5.0,2021.05.07,가볍지만 결코 허술하진 않은것 같아요! 베란다에 두고 사용하고 있습니다~,0
353,아메없이못살아,5.0,5.0,5.0,5.0,5.0,2021.05.07,처음에 조립에서 어려움을 겪었지만 만들고나니 쉬운가였어요ㅋㅋ2인쇼파 사려했는데 적당한 가격에 편해보이는게 없어서 이걸 샀는데 푹신하니 만족합니다,0
354,주때루밍,5.0,5.0,5.0,5.0,5.0,2021.05.07,편하다고해서 구입했어요 진짜 편하네요,0
355,p1000p,5.0,5.0,5.0,5.0,5.0,2021.05.06,칼러가 엄청 아담하고 이뻐요! 커튼색과 조합이 좋아용,0
356,Hailey1116,5.0,5.0,5.0,5.0,5.0,2021.05.06,생각보다 조립도 쉽고 괜찮아용 만들고 나서 앉앗다가 못 일어날뻔 ㅠ,0
357,oing_,5.0,5.0,5.0,5.0,5.0,2021.05.06,가성비 갑이에요ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅇ,0
358,MangoBingsu,5.0,5.0,5.0,5.0,5.0,2021.05.06,너무편하고 이뻐요 조립도 쉬웠어요 좋은제품 감사합니다ㅠㅠ,0
359,lyh05030119,5.0,5.0,5.0,5.0,5.0,2021.05.06,의자 진짜진짜 너무 편해요 ㅎㅎㅎ 조립이 간단하긴 한데 혼자하기엔 약간 당황할수 있을것 같아요 ~~ 색깔도 깨끗한 아이보리여서 잘 사용할것 같아요!!,0
360,지이이인22,5.0,5.0,5.0,5.0,5.0,2021.05.06,와 너무편하고 좋아요 대만족... 쇼파대신사길 너무잘했어요 개꿀,0
361,다은맘0319,5.0,5.0,5.0,5.0,5.0,2021.05.05,배송도 빠르고 좋아요 푹신푹신 진짜좋아요,0
362,갱스ss,5.0,5.0,5.0,5.0,5.0,2021.05.05,편하고 좋아요 1인쇼파 사고싶었는데 특가보고 요거로 구매했어요 발받침대는 꼭 사야될듯해요,0
363,해피바이러스bb,5.0,5.0,5.0,5.0,5.0,2021.05.05,푹신하고 앉아서 책 읽는데 흔들흔들 너무 좋아요^^ 테라스에서 책 읽고 싶은데 야외에 의자를 계속 두기엔 툭하면 거미줄도 칠수 있고 먼지도 많이 생기고.. 신경쓰여서 평소엔 테라스 앞에 두고 필요할때 가지고 나가고 싶었고든요. 근데 가벼워서 쉽게 가지고 나갈수 있어서 너무 좋았어요 오늘은 무슨일인지 어닝이 펼쳐지지 않아 그냥 실내에서 사용했지만 바람 솔솔 들어오는데 흔들의자에 앉으니 너무 좋네요^^,0
364,얄리리리리,5.0,5.0,5.0,5.0,5.0,2021.05.05,배송은 이틀안에 왔고 조립하는데도 쉽더라구오!,0
365,애슐리주주,5.0,5.0,5.0,5.0,5.0,2021.05.05,배송 진짜 빨랐고 제품도 안전하게 포장돼서 왔어용 조립하는것도 설명서 보고 하니 엄청 쉽더라구요 조맂하고 바로 앉아봤는데 진짜 편해요 완전 추천!!,0
366,김청초,5.0,5.0,5.0,5.0,5.0,2021.05.05,곧 출산이라 수유의자로 유명해서 구입했습니다 확실히 의자는 편해요 ! 근데 후기에 163~164인 분들이 목없는게 편하다고 165이하는 머리도 안닿고 의자가 높아 다리도 땅에 안닿는다는 후기를 많이 봤거든요 전 165에 앉은 키가 크단 생각 안했는데 플러스를 구입했으면 더 좋았을듯 하네요 의자가 높아 발이 안닿기에 발받침 필수라던데 발받침 있으면 확실히 다리를 펴고 있을 수 있어 편하지만 바닥에 안닿을 정도로 의자가 높진 않아요ㅋ 쿠션깔아도 발 전체가 바닥에 다 닿는데..,0
367,푸른고도ㅇ,5.0,5.0,5.0,5.0,5.0,2021.05.04,조립 쉽고 가벼워서 좋아요 푹신해요!,0
368,오유라2,5.0,5.0,5.0,5.0,5.0,2021.05.04,의자에 맞는 컬러가없어서 다르게샀는데 어색하지않고 이쁘네욥 모두 앉아보고는 편해서 못일어나겠다는 쇼파입니다ㅠㅜ짱편,0
369,rorororiro,5.0,5.0,5.0,5.0,5.0,2021.05.04,조립 쉽고 금방해요! 설명서 있긴한데... 그냥 참고용이고 설명이 어려워요.. 근데 그림이 잘 나와있어서 그거 보고 금방 따라했어요~! 튼튼하고 다 만들고 앉았는데 그냥 잠들어버렸어요 진짜 안 살 이유가 없어요,0
370,스몰라이프♡,5.0,5.0,5.0,5.0,5.0,2021.05.04,애기 낳은 친구집에서 앉아보고 바로 구매 했어요 정말 편해요~ 앉아 있으면 잠이와요! 쿠션은 없는게 더 편해요^^,0
371,순하리25,5.0,5.0,5.0,5.0,5.0,2021.05.04,생각보다 조립도 쉬웠고 편하네요..책상의자로 쓰려고 샀는데 책보다 잘거ㅅ,0
372,당딩둥댕동,5.0,5.0,5.0,5.0,5.0,2021.05.04,"처음 조립할 때 내부 처음보고 내구성이 부실할까봐 앉을 때 조심히 앉아봤는데 겁나 튼튼하더라구욬ㅋㅋ 튼튼하고 머리까지 받쳐주고 너무 안락해요 그래서 큰일입니다 집에만 오면 여기 앉아서 일어날 생각을 안해서 밥하기도 귀찮다고 배달만 자꾸 시키고 지인이 오더니 뿅 가서 올 때마다 꼼짝 안하고 앉아있다가 더 있다간 눌러앉겠다고 무섭다고 집에 일찍 가요ㅜㅜ헝 재질은 스웨이드 같은 재질이라 더 안락한 느낌을 주는 거 같긴 한데, 탈착도 가능하니 다양한 커버 디자인이나 재질이 나왔음 좋겠다는 개인적인 생각을 함께 남기며.. 또 눌러앉아서 배달 시키러 갑니다 뿅",0
373,armom,5.0,5.0,5.0,5.0,5.0,2021.05.03,아기 이제 100일인데 수유하기 넘 힘들어서 샀어요 완전 편하네요 수유하다가 애기도 자고 저도 잠들었어요 ㅋㅋㅋㅋ,0
374,뽀롱30,5.0,5.0,5.0,5.0,5.0,2021.05.03,아주저나뇨 너무 편해요꺅 여기서 하루종일 앉아있야용 ㅠㅜ,0
375,tschoshh,5.0,5.0,5.0,5.0,5.0,2021.05.02,배송도 빠르고 편하고 진짜 최고에여 잠 완전잘옴,0
376,끼ㅡ쿵,5.0,5.0,5.0,5.0,5.0,2021.05.02,흔들프레임 조립할때 바닥에 옆으로 눕혀놓고 의자무게로 누르면서 하면 쉬워요 커버까지 다 사면 20만원인데 가심비로 사셔야 할 듯 해요,0
377,태리아빠4,5.0,5.0,5.0,5.0,5.0,2021.05.01,초보맘입니다 이 쇼파덕분에 제 허리가 좀 살아있네요😘 양쪽 팔걸이에 앉히기도 하고 수유시트 이용해서 걸터먹이고 잘 사용하고있어요 아가 50일 넘었는데 찡찡이모드일땐 안고 여기 쇼파에 기대서 누워있어요 유용해요👍,0
378,앵두잉,5.0,5.0,5.0,5.0,5.0,2021.04.30,임신부라 너무 편해요 사용하기~ 꼬리뼈 아픈게 조금 완화되요,0
379,킹바다갓킹왕,5.0,5.0,5.0,5.0,5.0,2021.04.29,제가 원래 이런거 리뷰 길게 쓰는 편인데 이거는.. 길게 쓸 필요가 없네요. 한참 고민하고 샀는데 고민할 필요가 없었어요. 빨리사세오......,0
380,빵애미,5.0,5.0,5.0,5.0,5.0,2021.04.29,넘나 편안하고 좋습니다ㅠㅜ 임신때 진작 살껄 후회중이네요 의자랑 발받침 둘다 꼭 필수네요!! 강추입니다,0
381,또냉,5.0,5.0,5.0,5.0,5.0,2021.04.29,의자가 너무 폭신하고 화려한 조명이 나를 감싸는 것 같아서 좋아요. 동생이 한번 앉아보고 쿠팡으로 바로 시켜버렸어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 의자 너무 좋아요 ㅠㅠ 주변에 추천하고 있습니다. 설명서가 따로 안오는 게 아쉬웠어요,0
382,벼리229,5.0,5.0,5.0,5.0,5.0,2021.04.28,강아지가 편안한지 아침에 일어나보니 이렇게 편안하게 자고 있네요 ㅋ,0
383,러굴이,5.0,5.0,5.0,5.0,5.0,2021.04.27,조립도 쉽고 배송도 빨라요! 엄청 편하다고 유명해서 샀더니 진짜 편해요!,0
384,🎫49,5.0,5.0,5.0,5.0,5.0,2021.04.27,푹신하고 편해요 이위에서 소설읽으면 시간이 정말 빨리가요 굿,0
385,정내미네,5.0,5.0,5.0,5.0,5.0,2021.04.27,실제로 보니 크긴 크네요 ㅋㅋㅋ 듣던 대로 너무 편하고 잠 잘 올 것 같아요 ㅠㅠㅠ,0
386,<ㅏ:),5.0,null,null,null,null,2021.04.26,정말 편해서 항상 여기에 앉아있어요~~,0
387,소윤90,5.0,5.0,5.0,5.0,5.0,2021.04.25,배송 엄청빠르고 의자도 좋아요 앉는 쿠션 같이사면 좋을 것 같아요,0
388,gangahzee,5.0,5.0,5.0,5.0,5.0,2021.04.24,배송도 빠르고 조립도 쉬워서 금방 했어요 너무 편해요,0
389,천사소녀녜팅,5.0,5.0,5.0,5.0,5.0,2021.04.24,오늘의집에서 3년전에 샀던 2인용 쇼파 가운데 쿠션?이 푹 꺼진후로 허리도 불편하고 망가져서 새로 봤는데 겁나 편함요... 후 다리 받침용 필수인듯 때 탈까봐 블랭킷 사러 들어왔다가 리뷰 남겨요,0
390,셩잉잉,5.0,5.0,5.0,5.0,5.0,2021.04.24,폭신폭신 너무 좋아요 ! 쇼파보다 훨씬 좋고편하용 !! 많이파세옹,0
391,이민지84,5.0,5.0,5.0,5.0,5.0,2021.04.23,1인소파랑 고민하다가 고린 수유 의자 ㅎㅎ 친구 집에서 앉아보고 너무 편해서 주문하게 됐어요 조립하는게 마냥 쉽진 않았는데 진짜 편하네요 ㅠㅠㅠ 침대에 누워있다 잠들던 일상에서 이젠 앉아서 시간 보내고 휴식 하고 누워요 좋아요,0
392,파란하늘아래,5.0,5.0,5.0,5.0,5.0,2021.04.23,조리원에서 써보고 집에와서 구매의사가 있어 알아보다가 바로 구매했어요 역시나 너무 만족스러웠어요. 쇼파자체가 이쁘고 분위기도 살려주네요. 아기분유 먹일때 너무편해요🥰,0
393,jjhi,5.0,5.0,5.0,5.0,5.0,2021.04.22,너무 편하고 좋아요 옮기기에도 가볍고 좋습니다,0
394,노우휘,5.0,5.0,5.0,5.0,5.0,2021.04.22,정말 푹신하고 편하고 좋아요!! 잘산거같아요,0
395,김A,5.0,5.0,5.0,5.0,5.0,2021.04.21,고민많이했는데 가격대비해서 진짜 편하긴 편하네용ㅋ,0
396,piak125,5.0,5.0,5.0,5.0,5.0,2021.04.21,배송오류가 있었는데 상담원분께서 친절하게 설명해주시면서 해결해 주셨습니다~ 상품도 물론 만족합니다 추천합니다,0
397,김규리57,5.0,5.0,5.0,5.0,5.0,2021.04.20,"진짜 편해요! 이름이 왜 수유의자인지 알 것 같아요 찐,, 가성비도 좋고 폭신폭신하고 엄청 편해요 부드럽구 완전 만족 ㅠㅠㅠ 여기 앉아있다가 잠들 거 같아요 ㄹㅇ 성공적 구매 ㅎㅎㅎ 발받침도 잘 산 거 같아요!!",0
398,hipgirl,5.0,null,null,null,null,2021.04.20,키가 165cm인데 머리까지 잘 받쳐지고 의자에 앉으면 테이블이 좀 높게 느껴져서 쿠션 깔고앉으면 딱 맞아요 앉으면 진짜 일어나기 싫어지네요...,0
399,지짐이♥︎,5.0,5.0,5.0,5.0,5.0,2021.04.20,"제가 오늘의집 들락날락하면서 알게된 상품 중 가장 만족하는 의자에요ㅜㅜㅜ 너무 편하고 자리차지 많이 하면 어쩌지 걱장햇는데 오히려 얘 두고 이 위에서만 있는게 많아서 공간활용에 더 좋은ㅎㅎㅎㅎ 진짜 편하고 마약이에요... 집 가고 싶어요 의자 생각나서 맨날 ㅎㅎㅎ 다리받침, 쿠션 꼭 같이 사세요",0
400,osm1004,5.0,5.0,5.0,5.0,5.0,2021.04.19,정말 편해요 가격대비해 완전 나이스해요 감사히 잘쓸께요,0
401,집구돌이,5.0,5.0,5.0,5.0,5.0,2021.04.18,진짜 생각보다 큽니다. 자리를 꽤 차지하네요ㅠ 개인적으로 발받침은 있어야 편한 것 같아요. 그리고 밑에 러그는 꼭 깔아야 자국이 안 생겨요. 산지 한달 좀 됐나? 벌써 옷걸이로 사용하는 듯 하지만 편하기는 진짜 완전 진심 짱입니다!,0
402,생단,5.0,5.0,5.0,5.0,5.0,2021.04.18,침대에서 자야하는데 자꾸 쇼파에서 잡니다. 강아지가 많이 좋아해요. 하지만 밑을 받쳐주는 단단함이 없어서인지 오래 앉아있으면 허리가 아파요. 꼬리뼈도 아파요.,0
403,기기가가구,5.0,5.0,5.0,5.0,5.0,2021.04.17,흔들의자 중에서 좀 편하고 예쁜거 구입하고 싶었는데 완전 딱입니다!,0
404,dongdong14,5.0,5.0,5.0,5.0,5.0,2021.04.16,후기만큼 좋아요 편해요 가벼워요 넘 잘 산 듯,0
405,oh_ji_,5.0,5.0,5.0,5.0,5.0,2021.04.16,이뻐요 이사하고 매트리스 안와서 여기서 잤는데 편하네여,0
406,라리숭,5.0,5.0,5.0,5.0,5.0,2021.04.15,후기만 보고 결정했는데 아늑하고 너무 좋아요 색상도 딱임!,0
407,졍토리,5.0,5.0,5.0,5.0,5.0,2021.04.15,배송이 빨라서 좋았구요. 조립설명서가 없어서 1차 당황했지만 블로그 후기 찾아보면서 쉽게 조립했습니다! 편하네요~! 앞으로 이 의자에서 많은 시간을 보내게 될 것 같아요 ><,0
408,쮸다스,5.0,5.0,5.0,5.0,5.0,2021.04.15,매우 편안하고 좋습니다 무게도 가벼워서 이동하기도 좋고요,0
409,집이좋다4006,5.0,5.0,5.0,5.0,5.0,2021.04.15,너무 아늑하고 좋아요. 오래 있으면 허리가 좀 아프기도 한 것 같은데 휴식을 취하기 딱 좋은 공간입니다. 조립할 때 조금 애먹긴 했지만 그만큼 보람이 있었어요. 조립은 설명서에 잘 나와있어서 좋답니다.,0
410,hanna23,5.0,5.0,5.0,5.0,5.0,2021.04.15,방에 둘 1인용 의자를 찾아 헤매다 구매했어요. 거실에 쇼파가 있는데 지금 거실에 두고 쓰고 있습니다. 베란다에 앉고 싶을땐 베란다에 들고 가고 집안에서 한 몸처럼 움직이고 있네요. 들고 다니기 가볍고 앉았을때 몸을 감싸주는 느낌이 포근하고 좋습니다.,0
411,diamond_,5.0,5.0,5.0,5.0,5.0,2021.04.15,편하고 예뻐요 자세가 안좋아질거같지만 잘 쓸거같아요 혼자 앉아서 쉬기 딱이에요!!,0
412,이슬193,5.0,null,null,null,null,2021.04.14,수유의자 좋아요 잘 사용하고 있어요 ㅎ,0
413,inhye_,5.0,5.0,5.0,5.0,5.0,2021.04.14,만삭이라 소파에 앉기도 힘들고 침대에 비스듬히 앉아잇엇더니 역류성식도염 걸리고 소화도 안되고 목도 아파서 수유때도 유용하고 편할것 같아 구매햇어요! 부피도 크고 뭔가 허접할것 같아서 걱정햇는데 앉아보고 이런저런 생각 다 사라질 정도로 너무 편해서 남편이랑 저랑 함참동안 영혼이 없는 사람들처럼 앉아 있었어요~ 만삭때 앉을 수 있는 유일한 편한 의자 만나서 너무 행복하네요,0
414,또흐히,5.0,5.0,5.0,5.0,5.0,2021.04.13,곧 출산이라 수유의자 알아보다가 좋다고해서 샀어요 ~~ 배가 많이나와서 쿠션 등에 깔고 누운듯이 앉으니까 편해요 ㅎㅎ,0
415,아현250,5.0,5.0,5.0,5.0,5.0,2021.04.12,완전 편해요! 조립도 쉬워서 뚝딱 만들었어요 ㅎㅎ,0
416,heybjpark,5.0,5.0,5.0,5.0,5.0,2021.04.12,너무너무 편해요 수유뿐아니라 그냥 사용해도 너무너무 좋습니다 강추!!!!!!!,0
417,구구콘14,5.0,5.0,5.0,5.0,5.0,2021.04.12,"정말 포근해요~~ 티비 앞에 두고, 앉아서 하루종일 있습니다 만족도 쵝오",0
418,JDH71,5.0,5.0,5.0,5.0,5.0,2021.04.11,배송이 진짜 빨라요. 그리고 정말 편하네요 수유용으로 샀는데 유용하게 잘 쓰겠습니다.,0
419,이가희50,5.0,5.0,5.0,5.0,5.0,2021.04.11,동일상품 아버지 하나더 주문해드렸어요~ 너무 좋아하세요~,0
420,라미라미가라미,5.0,5.0,5.0,5.0,5.0,2021.04.11,지짜 편하다는 후기보고샀는데..저는편하진 않아요ㅠ 발받침대랑 꼭 같이구매하시길🥲,0
