,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help
116,프링글스@,5.0,5.0,5.0,5.0,5.0,2021.06.06,쇼파가 갖고싶었는데 대체용으로 구매했으나 나름 대체가 되는거 같아요 최대장점은 가벼움,0
117,조수87,5.0,5.0,5.0,5.0,5.0,2021.06.06,예쁘고너무좋아요ㅋㅋ 엄마한테 무슨이런큰의자를삿냐고 혼낫는데 막상 한번 앉아보시더니 ㄴㅓ무좋다고하시네요 특히아빠가 좋아하셔요ㅋㅋ 부모님도사드려야겠어요~~,0
118,진지리진22,5.0,5.0,5.0,5.0,5.0,2021.06.05,열심히 조립했는데 쿠션도 좋고 앉기 편해서 좋아요ㅎㅎ 색깔도 따뜻하게 생겼네요 추천합니다,0
119,알람밈,5.0,5.0,5.0,5.0,5.0,2021.06.03,리뷰가 많고 좋은건 이유가 있네요! 이제 곧 태어날 아기에게 수유의자용으로 샀어요. 배가 점점 나와서 허리가 아픈데 여기 앉아있으면 그런거 없이 진짜 오래 잘 앉아있구요! 수유의자의 용도를 다하면 다양한 용도로 사용할것 같아요! 감사합니다🧡,0
120,수요일88,5.0,5.0,5.0,5.0,5.0,2021.06.02,베란다 까페에 딱 입니다. 앉았을 때 몸을 푹 감싼 느낌이예요 저희 딸이 더 좋아하는 장소가 되었네요♥,0
121,addmint,5.0,5.0,5.0,5.0,5.0,2021.06.02,진짜 너무 편하고 폭신하고 앉을때마다 잠이 들어요.. 다리길이가 좀만 더 높았으면 공부할때 책상에 맞았을텐데 그게 좀 아쉬워요 그래도 아주 잘 사용하고 있어요!!! 주변에 완전 강추해요!!!!😊,0
122,별명(중복불가1),5.0,5.0,5.0,5.0,5.0,2021.06.01,조립도 간단하고 어엄청 편안하네요 원단이 사계절 쓸 수 있는 원단이면 더 좋겠어용,0
123,0928262627,5.0,5.0,5.0,5.0,5.0,2021.06.01,일단 배송은 엄청 빨리 왔고 앉으니 너무 푹신하고 좋아요 수유 의자로 쓰려고 주문했는데 왜 사람들이 많이 사는 지 알겠네요 여름에 쓰긴 더울 수 있을 것 같은 재질이예요 그래도 세탁 가능해서 좋아요 가벼워서 의자 옮기기도 편하고 가성비도 좋아요,0
124,노도디,5.0,5.0,5.0,5.0,5.0,2021.05.29,너무 좋네요 진짜 고민했던 시간이 아까워요 천도 부드럽고 조립도 엄청 쉬웠어요 방석도 같이 주문했는데 의자 자체로도 쿠션감이 엄청나서 쓰다가 내려앉으면 쿠션 깔려구요~! 배송은 따로 왔지만 그래도 좋습니다,0
125,불가86,5.0,5.0,5.0,5.0,5.0,2021.05.28,빠르게 잘받았습니다 편하고 좋네여 잘쓸게요,0
126,강긍정이,5.0,5.0,5.0,5.0,5.0,2021.05.27,임산부인데 수유 의자 미리 구입했어요 편하고 좋아요,0
127,솜사탕신사,5.0,5.0,5.0,5.0,5.0,2021.05.19,남편이조립했는데조립방법도쉽다네요 너무편하고일어나기싫습니다ㅎㅎ 티비보다잠이스르르듭니다 아주좋아요^^,0
128,소현동,5.0,5.0,5.0,5.0,5.0,2021.05.18,산모라 매장에서 편히 앉아있을 의자가 필요했는데 너무 폭신폭신하니 편하네요!!! 매장만 아니었다면 다리받침도 샀으면 정말 완벽했겠지만요 ㅋㅋ 너무조아요,0
129,봉곡동재간둥이,5.0,5.0,5.0,5.0,5.0,2021.05.18,풋스톨이랑 같이 이용하니까 진짜 편하네용 :),0
130,쨍히넛,5.0,5.0,5.0,5.0,5.0,2021.05.18,조립이 진짜 쉽네요!! 그리고 폭신폭신 하기도 하고 흔들의자 자체가 갬성있어서 넘 좋아요... ㅋㅋㅋㅋㅋ 딱 원하는 의자였어요 잘쓰겠습니다~,0
131,쎄리레오,5.0,5.0,5.0,5.0,5.0,2021.05.13,생각보다 커요 그리고 엄청 편해요! 배송도 하루만에 왔어요,0
132,astros,5.0,5.0,5.0,5.0,5.0,2021.05.11,임산부 동생에게 보냈는데 아주 마음에 들어하네요,0
133,팡푸리리,5.0,5.0,5.0,5.0,5.0,2021.05.10,이런거 왜사냐고 했던 엄마가 앉자마자 일어나질 않으십니다. 빼앗겼습니다... 후기보고 흔들의자프레임+ 발받침까지 샀는데 너무너무너무너무 잘 한 선택같아요 우주에 둥둥 떠있는 기분입니다. 완전 갸꿀...b,0
134,로라늘보,5.0,5.0,5.0,5.0,5.0,2021.05.08,엄청 편해요! 다들 앉아보고 이 의자 뭐냐며ㅋㅋㅋ 배송도 빨랐습니다~,0
135,인생은파도타기,5.0,5.0,5.0,5.0,5.0,2021.05.08,조립은 사용설명서에 간단히~ 완전 쉽구요~ 후기가 왜그리 좋은지 직접 경험하니 알겠더라구요~ 정말 편안해요~ 말할필요 없이 앉아봐야 알것같아요 방석이 품절이라 방석도 추가하면 더할듯 없이 좋을듯 한데~~ 꼭 세트로 구매하셔야 다리 놓기 편해요~,0
136,dugusrkd,5.0,5.0,5.0,5.0,5.0,2021.05.08,너무 편해요~ㅎㅎ 저렴하게 잘 샀습니다,0
137,J&k,5.0,5.0,5.0,5.0,5.0,2021.05.08,디자인도 맘에 들고 의자가 너무 편안해요~~~,0
138,은주냥,5.0,5.0,5.0,5.0,5.0,2021.05.07,생각보다 큰 사이즈에 놀라고 생각보다 아늑함에 놀랐습니다. 흔들의자 다리 끼우느라 넘나 고생했지만 저도 아들도 대만족입니다~~~근데 세탁은 어찌하나요....ㅜㅜ,0
139,야코❤️,5.0,5.0,5.0,5.0,5.0,2021.05.06,넘 편해욯ㅎㅎㅎㅎ 배송도 빠르고 최고네요,0
140,짱뚱이2,5.0,5.0,5.0,5.0,5.0,2021.05.06,정말 사길 너무 잘산것같아요 발받침에 발 올리면 하루종일 고생한 다리의 피로가 싹 가시네요~주의에서 벌써 사겠다고 난리ㅋ,0
141,김미희397,5.0,5.0,5.0,5.0,5.0,2021.05.06,아주 좋아요. 대만족. 시집간 딸이 앉아보더니 마약같은 느낌이라나? ㅎㅎ 차지하고 앉아서 내려올줄모르네요. 집에 엄청큰 소파가있는데 이거 사고싶다는데 어쩌죠? 잘산거같애요. 봐서 한개 더사얄지도 모르겠네요,0
142,토토앤량,5.0,5.0,5.0,5.0,5.0,2021.05.05,수유 의자로 아내가 한참 보다가 샀는데 워낙 편하다보니 제가 더 자주 앉아있네요 ㅎ 푹신한게 잠도 잘 옵니다 재질도 여름엔 시원하고 겨울엔 따뜻할거같네요 ㅎ 아주 만족스런 제품입니다 ㅎ,0
143,여리7373,5.0,5.0,5.0,5.0,5.0,2021.05.04,배송빠르네요. 생각보다 냄새안나고 푹신하고 좋네요. 조립은 유투브영상보고 했습니다. A다리부분 글자나온쪽이 앞면인지 모르겠으나 돌려끼워도 왠지 맞는거같네요. 잘쓸께요.,0
144,❤️야생의치코리타❤️,5.0,5.0,5.0,5.0,5.0,2021.05.03,수유하며 재우려고 샀는데 왠걸 너무 편하네요 근데 세탁은 좀 힘들것 같기도해요 그래서 위에 커버 하나 깔고 쓰면 편할듯 그리고 발의자...꼭 사세요,0
145,13lair,5.0,null,null,null,null,2021.04.30,"폭신폭신 너무 편해요 👍 난생 처음으로 조립(?) 을 해봤는데, 생각보다 간단하게 조립 할 수 있더라구요. 빈백 사려다가 요걸로 샀는데 책 읽을때 편하게 앉을 수 있을 것 같아욤 소파커퍼 하나 올려줘도 분위기 살아나네요!",0
146,썽이니,5.0,5.0,5.0,5.0,5.0,2021.04.29,똥손인 저도 조립하기 쉽고 가벼운데 튼튼해요 편하다길래 얼마나 편하겠어 했는데 30분동안 일어나기싫어서 앉아있어요..ㅎ 저렴하게 잘 샀어요^^,0
147,해네,5.0,5.0,5.0,5.0,5.0,2021.04.28,넘 푹신하구 짱 좋아요 다만 조립 설명서가 그림말고 사진으로 되어 있음 더 알아보기 쉬울거 같아요,0
148,형주5,5.0,5.0,5.0,5.0,5.0,2021.04.23,칭구네집에서 보고 너무 봏으 따라샀어요 너무 좋습니다 ㅠㅠㅠㅠ,0
149,히쨩2,5.0,5.0,5.0,5.0,5.0,2021.04.22,이사하자마자 짐 어질러져서 요넘 아직 옷걸이용입니다.. 조립하자 마자 앉아봤는데 짱 푹신 ㅠ,0
150,Queendom,5.0,5.0,5.0,5.0,5.0,2021.04.21,진짜 너무!! 편해요 무조건 발받침대랑 흔들프레임 같이 구매해야 됩니다,0
151,안지몬,5.0,5.0,5.0,5.0,5.0,2021.04.18,3번째 구매에용 ㅎㅎㅎ넘 편해서 어무니네 집에도 장만%,0
152,질겅이이이,5.0,5.0,5.0,5.0,5.0,2021.04.18,앉으니까 일어나기 싫어요 매우 편합니다,0
153,넾넾넾,5.0,5.0,5.0,5.0,5.0,2021.04.18,리뷰랑 sns에서 봤을때도 긴가민가했는데 진짜 편하네요..이번지름은 성공적이었어요.저보다는 부모님이 더 자주 쓰실듯ㅎㅎ,0
154,조장환5,5.0,5.0,5.0,5.0,5.0,2021.04.10,가성비갑 최고에요 👍잠이 솔솔 오네요^^,0
155,pja7,5.0,5.0,5.0,5.0,5.0,2021.04.06,너무 편해요 진즉살걸 그랬아요!! 크기가 크긴 한데 큰만큼 폭 들어가서 너무 편해요!! 꼭 사세요!! 아기 태어나면 수유의자로도 잘 쓸 것 같아요!,0
156,오만삼천오백칠십ㄱㅜ,5.0,5.0,5.0,5.0,5.0,2021.04.04,"너무 예뻐요. 1인 가구라 큰 소파를 살 필요성을 크게 느끼지 못해서 고민 끝에 이걸로 구매했어요. 너무 푹신하고 집에 잠깐 들리신 부모님도 너무 좋다고 하시네요. 하나 사드리려구요. 푹신한게 언제까지 갈지는 모르겠지만 일단은 너무 좋고, 색상도 맘에 쏙 들어요!",0
157,Soyoungc,5.0,5.0,5.0,5.0,5.0,2021.03.30,1인 용 편한쇼파 알아보다가 국민쇼파라 해서 구매했는데 정말 편하고 좋네요~~ 너무 푹신해서 다른 의자에 못 앉을거같아요ㅎㅎ,0
158,hwa1103,5.0,5.0,5.0,5.0,5.0,2021.03.30,후기가 너무 좋아서 샀어요 진짜 짱 편해요!! 글고 이뻐요,0
159,arikimm,5.0,5.0,5.0,5.0,5.0,2021.03.29,새언니께서 아기 모유 줄 때 사용하고 계시는데 너무 편하다고 추천해주셔서 사봤는데 진짜 너무 편하고 쿠션감이 장난 아니예요. 저보다 남편이 더 좋아하네요ㅎㅎ,0
160,열무아빠v,5.0,5.0,5.0,5.0,5.0,2021.03.26,넘나 편한 의자!! 아내는 수유의자로 남편은 아기 트림을 위한 의자로 딱입니다^^,0
161,날e,5.0,5.0,5.0,5.0,5.0,2021.03.20,의자 빵빵하고 너뮤 편해요!! 차박이랑 이런저런이유로 규매했는데 짱편해요,0
162,eunhamonser,5.0,5.0,5.0,5.0,5.0,2021.03.07,사이드 체어 꼭 사세요!! 앉았을때 약간 짧은 느낌인데 사이드 체어 있으면 넘나 편해요 평소에는 사이드 체어위에 쿠션 빼서 방석처럼 놓고 편하게 영화볼때는 쿠션 빼서 사이드 체어에 끼는 방식으로 사용중이예요 분리되서 더 좋은거같아요 근데 사이드 체어 색상이랑 의자 색이랑 미세하게 다른건 있어요 사이드 체어 의자가 약간더 노란끼가 섞였다그래야하나 어차피 담요나 포인트 방석도 구매해서 올려줄꺼라 별 신경 안쓰고 쓰려고요 친구들이 흔들의자 하라고 했지만 층간 소음 우려로 하지못했는데 혹시 흔들의자 부품만도 구매 가능한가요?,0
163,초코칲,5.0,5.0,5.0,5.0,5.0,2021.03.02,포근하고 너무 좋아요 tv시청이나 노트북하고 쉴때도 좋구 업무 볼때두 높이 잘 맞아요,0
164,bin0412,5.0,5.0,5.0,5.0,5.0,2021.02.17,엄청 고민하다가 매장 카운터에서 좀 편하게 쉬고싶어서 구매했는데 의자가 몸을 흡입하는 느낌? ㅋㅋㅋㅋ 엄청 편해요 👍🏻👍🏻,0
165,zzzzzff,5.0,null,null,null,null,2021.02.15,정말 편하고 너무 좋아요 ㅎㅎ 아기 태어나면 정말 잘쓰일듯해오,0
166,미여야어나,5.0,5.0,5.0,5.0,5.0,2021.02.11,리뷰처럼 편하고 발받침은 무조건 구매하세요!! 너무 아늑하고 티비볼때 침대에서 보는거보다 너무 좋아요!!,0
167,핸핸죠,5.0,5.0,5.0,5.0,5.0,2021.01.29,최고에요ㅠㅠ 조금 크다 느껴지긴하는데 완전 포근하구 아늑하구 짱이에요. 흔들의자 프레임이랑 스툴도 꼭 하세요!!!,0
168,룰루랄랄랅,5.0,5.0,5.0,5.0,5.0,2021.01.27,"푹신하고 쉴때 좋아요 부드러운재질, 여름엔 살짝 더울듯 담요로 덮어놓고 사용중이에요",0
169,호시조라,5.0,5.0,5.0,5.0,5.0,2021.01.26,폭신폭신 너무 편안합니다 ^^ 제 친구가 집에 놀러오면 여기서 절대 안내려가여,0
170,말랑죠르디,5.0,5.0,5.0,5.0,5.0,2021.01.22,배송 진짜 빨리 왔어요 한 2일 정도? 언니가 먼저 사서 앉아봤는데 정말 푹신해서 저도 따라 샀구요 발 받침 없으면 안락한 느낌이 좀 덜해서 발받침 체어 필수입니다!,0
171,엠님,5.0,5.0,5.0,5.0,5.0,2021.01.21,편안하지만 크기가 매우 크다는 것 감안해주셔야 될거같아요,0
172,고유덩,5.0,5.0,5.0,5.0,5.0,2021.01.21,힘은 좀 필요했지믄 혼자 조립하기도 쉬웠고 너무 편합니다 정말 하루종일 여기서 생활합니다,0
173,동글둉글동,5.0,5.0,5.0,5.0,5.0,2021.01.18,디자인도 예쁘고 너무 좋아용! 완전 편해요,0
174,나나다다다,5.0,5.0,5.0,5.0,5.0,2021.01.13,조립 간편하고 디자인이 좋습니다ㅎㅎ 앞으로,0
175,coruto,5.0,5.0,5.0,5.0,5.0,2021.01.13,네 이건 저희 멍멍이가 차지하게됬어요 정말 푹신하고 저기에 점프해서 올라가서 자기혼자 저러고앉아있어요 제가앉으려고샀는데 너무 귀여워서 전 땅바닥에 앉아있습니다:) 색또이쁘고 진짜 푹신하고 진짜 푹신해요굿굿,0
176,백선호맘70,5.0,5.0,5.0,5.0,5.0,2021.01.12,편안하고 넘좋아요 아이들도 넘좋아해요,0
177,쏨씽쑝,5.0,5.0,5.0,5.0,5.0,2021.01.11,친구 선물로 사줬는데 엄청 편하다고 좋다고 해요ㅎㅎ! 저도 다음에 기회되면 사야겠어요!,0
178,뭉개굴,5.0,5.0,5.0,5.0,5.0,2021.01.05,생각보다 크네요 근데 진짜 푹신하고 넘좋아요.. 꼭사세요 두번사세요,0
179,ih3248,5.0,5.0,5.0,5.0,5.0,2021.01.04,의자 편하고 좋네요~ 조립도 간편한 편입니다,0
180,DeokhyunHwang,5.0,5.0,5.0,5.0,5.0,2021.01.03,편안하고 좋네요 일인소파로 가성비 제일좋아요,0
181,민자매마미84,5.0,5.0,5.0,5.0,5.0,2021.01.01,수유의자 구매로 검색 끝에 구매했는데 아주편하고 좋아요 발판도 같이 구매했는데 따로 송장이 되어있어 개별배송 오나봐요~ㅎ,0
182,ivory55,5.0,5.0,5.0,5.0,5.0,2020.12.28,흔들의자 프레임을 추가했더니 더 편하게 앉을 수 있었어요! ㅎㅎ 조립도 쉽고 좋아요~ 오래 앉아있으면 허리가 약간 아프긴 한데 말랑한 쿠션 받쳐주면 괜찮습니다 ㅎㅎ 오래 잘 사용할 것 같아요~~,0
183,questione,5.0,5.0,5.0,5.0,5.0,2020.12.22,우선 정말 편하고 예뻐서 만족합니다~,0
184,구름냠,5.0,5.0,5.0,5.0,5.0,2020.12.21,마성의 쇼파.. 손님들 오면 다 늘어져있다가 가요 ㅋㅋㅋ 등만 조금 더 뒤로 젖혀지면 진짜 너무 좋을듯 ㅠ,0
185,심석4,5.0,5.0,5.0,5.0,5.0,2020.12.19,우리집 거실이랑 너무 잘 어울려요~~고급집니다~~^^,0
186,미키믹히,5.0,5.0,5.0,5.0,5.0,2020.12.19,푹신푹신하고 진짜 좋아요~ 요새 맨날 여기 앉아있네요. 앉아서 게임하면 딱 좋습니다! 보기에도 예쁘고 완전 만족이에요,0
187,anonymous49,5.0,5.0,5.0,5.0,5.0,2020.12.17,"조립도 어렵지 않고, 무엇보다 앉았을때 폭신해서 느낌이 아주 좋아요!!",0
188,jjuya222,5.0,5.0,5.0,5.0,5.0,2020.12.16,조립하는데 조금 헤매긴했지만 무엇보다 편안하고 세탁을 할 수 있다는게 장점 중 하나인 것 같아요!!,0
189,김시연35,5.0,5.0,5.0,5.0,5.0,2020.12.09,처음에 다른제품을 보내주셨는데 바로 다음날 보내주셨습니다 감사합니다 너무 편하게 잘쓰고 있습니다~^^,0
190,기적43,5.0,5.0,5.0,5.0,5.0,2020.12.08,한 번 앉게되면 그대로 잠들어 버릴 것 같은 안락함이 최고에요.,0
191,캬캬ㅑ,5.0,5.0,5.0,5.0,5.0,2020.12.06,지금까지 앉아본 의자 중에서 가장 편해요 짱입니다!,0
192,history94,5.0,5.0,5.0,5.0,5.0,2020.12.06,강원도 보통 배송 늦는데 주문 후 다음날 도착했구요 신랑 키190 인데 사진참고하셔요 플러스로 샀는데 저는 목이 좀 불편해요 목쪽이 아니라 머리뒷통수쪽 쿠션이 도톰해서 그런감 침대에 앉기.싫어요 이 의자에 앉고 싶어요,0
193,Daisyo0o,5.0,5.0,5.0,5.0,5.0,2020.12.05,이사오고나서 두달째사용중인데 애착장소가 되었어요....주변지인에게 모두 추천하고 다니고있습니다 너무편하고 세탁도 편하고 이보다 좋을수없네요 이사한다고 구매한것중에 젤맘에 드는템이예요!!! 망설이시는분 진짜 구매하세용....후회엄써용,0
194,엄세영3,5.0,5.0,5.0,5.0,5.0,2020.12.05,전 이렇게 편한 의자는 처음입니다 자리는 좀 차지해요,0
195,meeming,5.0,5.0,5.0,5.0,5.0,2020.12.01,너무 편해요 하루종일도 앉아있을 수 있을듯 ㅋㅋ,0
196,ㄴ(ㅇㅅㅇ)/,5.0,5.0,5.0,5.0,5.0,2020.11.30,너무너무 편해요. 와서 앉아본 사람들 다 편하다고 칭찬하고 가요.,0
197,심영란,5.0,5.0,5.0,5.0,5.0,2020.11.29,후기 너무 좋아서 삿는데 넘 좋아요ㅎㅎ 조립이 헷갈리긴햇지만ㅋㅋ맘에들어요!,0
198,kkoumiki,5.0,5.0,5.0,5.0,5.0,2020.11.29,가볍고 좋습니다. 조립도 간편합니다. 완전 좋아요 저희 어머니 허리 안아프시데요,0
199,도토리야아아,5.0,5.0,5.0,5.0,5.0,2020.11.27,너무 푹신하고 계속 앉게돼요 발받침까지 있어야 더 편해요,0
200,자유콩넷,5.0,5.0,5.0,5.0,5.0,2020.11.24,정말 듣던대로 폭신하고 좋네요 최애템 입니다,0
201,이다은724,5.0,5.0,5.0,5.0,5.0,2020.11.23,예쁘고 푹신해서 아주 좋아요ㅎㅅㅎ 여기에만 앉으면 그렇게 잠이오네요.. 그만큼 안락함,0
202,채써니,5.0,5.0,5.0,5.0,5.0,2020.11.22,처음 사용감은 높은 느낌 이었으나 계속 앉아보니 편안해요.. 우리딸 소파에 껌딱지(?)되어버렸어요ㅎㅎ 흔들의자 기능도 재미있고 힐링됩니다.. 후기믿고 구입햇는데 만족합니다^^~,0
203,강뎨40,5.0,5.0,5.0,5.0,5.0,2020.11.22,배송도 빨리오고 색깔도 괜찮고 너무 포근해요.,0
204,아연느님,5.0,5.0,5.0,5.0,5.0,2020.11.21,앉자마자 너무 푹신하고 아늑해서 구매한거중에 젤 만족스러웠어요 ㅠㅠㅠㅠ 색도 이쁜 아이보리 색이에요!,0
205,은수긔,5.0,5.0,5.0,5.0,5.0,2020.11.08,너무 편해요 서로 앉으려고 경쟁도하네요 맘에듭니다 좋아요,0
206,beethebest_v,5.0,5.0,5.0,5.0,5.0,2020.11.08,말해뭐해요... 여기 앉으면 안나오고싶어요 ㅠㅠ,0
207,rr779,5.0,5.0,5.0,5.0,5.0,2020.11.04,진심 넘 편해요~~~ 진작 살걸 그랬어요,0
208,그림동화3,5.0,5.0,5.0,5.0,5.0,2020.11.03,튼튼하네요 아이가 좋아해요. 묵직한게 든든해요,0
209,K_EB42,5.0,5.0,5.0,5.0,5.0,2020.10.29,푹신하고 좋아요. 잘 사용할수 있을거같아요,0
210,마에띠,5.0,5.0,5.0,5.0,5.0,2020.10.24,진짜 마약입니다 너무 편해요 잠이 솔솔 와요,0
211,바람이분당앙,5.0,5.0,5.0,5.0,5.0,2020.10.18,배송 너무 빠르구요 짱 편하네요 발받침 사고싶네요,0
212,지영350,5.0,5.0,5.0,5.0,5.0,2020.10.17,조아요 생각했던데로에욥 그런데 흔들 프레임은 못끼우겠어요ㅠㅠ,0
213,위즈덤스쿨,5.0,5.0,5.0,5.0,5.0,2020.10.15,리뷰보고 구매했는데 정말 좋네요 여름에는 좀 더울거 같은데 그것 빼곤 가격대비 만족해요,0
214,♡비바,5.0,5.0,5.0,5.0,5.0,2020.10.14,후회없어요 하나 더 사고 싶어요 엄청 폭신해서 잠이온다는것 ㅎㅎ,0
215,변선슈,5.0,5.0,5.0,5.0,5.0,2020.10.14,스툴은 아이보리색상이 품절이라 못샀는데 있으면 더 편할것 같아요 너무 폭신하고 보들보들 ㅜㅜ 배송도 빨랐구요 기사님이 밤늦게 배송해주셨어요 너무 고생 많으셔요 1인용 쇼파를 사고싶어서 엄청나기 서치를 하던중에 이 제품이 눈에 들어왔었는데 닉네임이 수유의자 라고 되어있어서 뭔가 꺼려지는 느낌이어서 구입을 망설였지만 여러 후기 사진들을 보고 구입을 결정했습니다!!,0
216,큐트승히,5.0,5.0,5.0,5.0,5.0,2020.10.12,진짜 이뻐요ㅠㅠㅠㅠㅠㅠㅠ 편한하고 최고!,0
217,한수구,5.0,5.0,5.0,5.0,5.0,2020.10.12,자취 시작하면서 제일 잘 산 템 중에 하나입니다.. 최고.. 소파 저리가..,0
218,피오니89,5.0,5.0,5.0,5.0,5.0,2020.10.09,소파보다 편해요 발받침이랑 흔들프레임도 같이 사길 잘했어요,0
219,새출발~~,5.0,5.0,5.0,5.0,5.0,2020.10.08,색깔도예쁘고아주아주편합니다자꾸앉아있게되고넘편해요,0
220,김미란란,5.0,5.0,5.0,5.0,5.0,2020.10.08,예쁘고 배송도 빠르고 편해요 잘 사용할게요,0
221,aov_v,5.0,5.0,5.0,5.0,5.0,2020.10.06,진짜넘넘편안해요 ㅠㅠㅠ 맨날 밥먹구 누워서 속이불편했는데 이제 눕안자있어야겟어용🤔,0
222,도쿄쿠키,5.0,5.0,5.0,5.0,5.0,2020.10.01,친구 생일선물로 보냈는데 침대 냅두고 저기서 잘것 같대요 나중에 큰집 가면 저도 하나 장만 하려구여,0
223,만두삐순이,5.0,5.0,5.0,5.0,5.0,2020.09.28,진짜 돈 하나도 안 아까워요 두번사세요 세번사세요 남편이랑 서로 앉을라고 벌써부터 하나 더 사고싶네요,0
224,고니와이프,5.0,5.0,5.0,5.0,5.0,2020.09.26,이사하고 거실이 좀 넓어지면서 몇년안된 쇼파 바꾸기도 글애서 1인용쇼파 찾다보니 편하다는 후기가 많아 가격도 적당해 구매했는데 . 왜 수유쇼파인지 알겠네요. 완전 ~~ 편해요. 앉아있음 잠이 솔 ~ 솔 ~ 오더라구요. 설치 할 생각에 살짝 멘붕이 왔지만 표시되어 있는 글자끼리 맞추니 뚝.딱 금방 해치웠네요. 보들보들 폭신폭신한 소재라 여름엔 그냥쓰긴 좀 더워요. 시원한 소재로 덮어 써야할듯 하네요.,0
225,Geekuiui,5.0,5.0,5.0,5.0,5.0,2020.09.26,1인 쇼파가 로망이었는데 삶의 질이 올라가는 느낌이네요 수유의자라서 그런지 굉장히 편하고 좋습니다 배송도 빨랐구요 튼튼하고 삐걱거리는 소리가 없어서 좋네요,0
226,예방이양,5.0,5.0,5.0,5.0,5.0,2020.09.20,진짜 좋아요 추천합니다 수유할때도 좋고 그냥 평상시에도 엄청좋아요,0
227,시리릭,5.0,5.0,5.0,5.0,5.0,2020.09.19,아이보리 사고팠는데 품절이라ㅠ 골드그레이 샀지만 이것도 괜찮은 것 같아요 짙은 베이지 느낌..? 배송 빨랐고 조립 쉽고 스툴 같이 산 게 진짜 신의 한 수! 다리 얹어 놓으면 지인짜 편해요 아침에 일어나서 보니까 ㅈㅔ 동생 여기에서 자고 있음 ㅋㅋㅋ,0
228,릴랙스한너,5.0,5.0,5.0,5.0,5.0,2020.09.17,정말 몸이 편해요 여름에는 좀 더운감이 있었는데 선선해진 요즘 딱 좋아요 플러스로 구입했는데 수유의자가 더 편할것 같아 추가 구입하려고 해요 키 보통인 여성분들은 수유의자가 더 편할듯 예상되네요,0
229,ili's_diary,5.0,5.0,5.0,5.0,5.0,2020.09.15,"요즘 제 최애 공간 입니다. 어려서부터 흔들의자에 대한 로망이 있었는데, 제 로망의 실현이 120% 그 이상 충족이 됐어요~ 흔들의자로 누울 수 있게 해야 이 푹신한 느낌을 온 몸으로 느낄 수 있을 거 같아 조심히 추천드려봅니다:)",0
230,정연GO,5.0,5.0,5.0,5.0,5.0,2020.09.14,"앉아 있다 보면 저도 모르게 잠들어요,,,너무 편해서 흠인듯,,🙄 여름엔 좀 덥겠지만 암튼 최고에여 최고 👍",0
231,앨리스1647,5.0,5.0,5.0,5.0,5.0,2020.09.14,엄청 편해요!! 강력 추천합니다 ㅜㅜ,0
232,몬몬라,5.0,5.0,5.0,5.0,5.0,2020.09.13,진짜 편안하고 안락합니다 발 받침대도 좋아요,0
233,려립,5.0,5.0,5.0,5.0,5.0,2020.09.09,여기에 앉으면 일어나기 싫어서 안돼겠어요,0
234,지원870,5.0,5.0,5.0,5.0,5.0,2020.09.09,정말 마약 소파입니다.. 너무 편해서 한 번 앉으면 일어날 수 가 없어요ㅠ 원룸 같은 데 놓기 정말 적합할 것 같아요 아이보리 색상이 품절이라 골드 그레이로 주문했는데 생각보다 색감이 예뻐서 넘 만족합니다! 정말 잘 쓸 것 같아요~!,0
235,tolto,5.0,5.0,5.0,5.0,5.0,2020.09.08,침대옆에 두고 tv나 책볼때 참 좋아요 설치도 쉽고 세탁가능하니 위생적이고 의자가 편합니다,0
236,amazin',5.0,5.0,5.0,5.0,5.0,2020.09.08,사이즈 안재고 사서 좀당황하긴했는데 편하긴 엄청편하네요 ㅋㅋㅋㅋㅋ 발 골절이라 요양중인데 안내려올것이에요 핸드폰하기 넘편해요 침대는 불편해가지고 품절빼고 고를려니 선택지가 별로없었지만 그래도 골드그레이 제방하고 잘맞네요 다행이에요 ㅋㅋㅋ,0
237,무뇨,5.0,5.0,5.0,5.0,5.0,2020.09.07,다른 리뷰처럼 정말 편해요! 사기전엔 편해봤자 얼마나 편하겠어 했는데 진짜 앉아 있다보면 시간 순삭입니당!!!,0
238,ruaendzz,5.0,5.0,5.0,5.0,5.0,2020.09.07,생각보다 더 편해요 소재 때문에 여름엔 좀 더울거 같아요,0
239,tiarq,5.0,5.0,5.0,5.0,5.0,2020.09.06,조립 쉽구요 넘나 편해요 추천추천~ 짝꿍이 의자와 한몸이 되었네요 :),0
240,할루루루,5.0,5.0,5.0,5.0,5.0,2020.09.05,짱짱 완전 편하고 디자인도 예뻐요오오오,0
241,아꾸아꾸2,5.0,5.0,5.0,5.0,5.0,2020.09.03,조립 초보라서 약간 헷갈렸지만 그래도 금방 조립했습니다 예전부터 탐내던 의자였는데 이사하면서 사게되었습니다 역시나 너무 편하고 좋아요ㅠㅠ잘쓸게요!,0
242,슈링스타,5.0,5.0,5.0,5.0,5.0,2020.09.03,배송 엄청 빠르네요 ㅡ 의자 너무 편하고 좋은데 흔들 다리를 따로 구매해야하는건지 이제 알았어요 ㅠ 배송비 또 들여 구매해야 하나 싶어 아쉽네요 ㅠㅠ 그리고 키 160 근처 이신 분들은 쿠션 플러스 하지 않는게 더 편할듯 합니다 참고 하세여 .,0
