,user_name,total_star,durability_star,price_star,design_star,delievery_star,date,review,help
127,루비80,3.5,4.0,4.0,3.0,3.0,2021.08.22,아이들도 어른이앉아도 편하고 디자인도 직접보니 더 예쁘네요!!,0
128,마음새,3.5,3.0,4.0,4.0,4.0,2021.08.09,생각보다 좀 큰거 말고는 편하고 좋아요,0
129,화1234,3.5,4.0,3.0,3.0,3.0,2021.05.18,크기가 생각보다 커요. 내구성은 튼튼해보이고 앉으면 편안합니다. 커버는 세탁이 가능합니다.,0
130,복이복이❤️,3.5,1.0,5.0,5.0,5.0,2021.04.26,"스툴 천이 너무 더럽고 보풀 일어났는데, 천만 교환하고 하니 시간이 너무 걸려서 그냥 씁니다 디자인은 예쁜데 조금만 더 신경써주셨음 해요",0
131,오정숙42,3.5,4.0,4.0,3.0,3.0,2020.11.12,좋아요 편해요 잘 사용해 볼게요 조립도 편하네요,0
132,석불,3.5,4.0,4.0,4.0,4.0,2020.09.10,조립하느라고 1시간정도 걸렸어요. 만족합니다.,0
133,서태원6,3.5,4.0,3.0,3.0,3.0,2020.04.10,튼튼하고 편안합니다. 배송은 빠릅니다.,0
134,눈소미,3.3,3.0,3.0,3.0,3.0,2021.05.02,생각보다 훨씬 편하고 좋아요 가격도 착하고 강추합니다.,0
135,슬기401,3.0,2.0,3.0,2.0,2.0,2021.02.22,쿠셤 중고같이 얼룩덜룩하고 찌찝햐요 벨크로도 안붙어여,0
136,초보ㅈr,3.0,3.0,3.0,3.0,3.0,2020.04.23,왜 적 어 야 되 지 ? 가 나 다 라,0
137,수덕8,2.5,3.0,2.0,2.0,2.0,2021.08.01,"생각보다 편안한 감이 없었고, 시트는 조잡한 느낌이다.",0
138,연진17,2.5,2.0,3.0,2.0,2.0,2021.05.20,잘만드는편인데 40분걸림. 마음에듬ㅋㅋ,0
139,KHY0325,1.0,1.0,1.0,1.0,1.0,2020.04.22,잘 못 샀네요 조립하고 앉았는데 바로 부러지네요 몸무게 50키로도 안 나가는데~그냥 돈 버렸다 생각하고 버리려구요 버리는데도 돈 들고~,10
