,user_name,total_star,durability_star,price_star,design_star,delievery_star,date,review,help
1596,마포대교느ㄴ,5.0,5.0,5.0,5.0,5.0,2020.04.11,의자는 튼튼하고 좋은데 다리받침이 같이 색이 없어 아쉽습니다.,0
1597,aayim,5.0,5.0,5.0,5.0,5.0,2020.04.10,의자 편하고 튼튼하고 이쁘고 다 좋아요.,0
1598,달옹옹옹,5.0,5.0,5.0,5.0,5.0,2020.04.08,지인 선물해드렸는데 너무 좋아하세요~~ 너무 편하고 좋대용,0
1599,ckr****2,5.0,5.0,5.0,5.0,5.0,2020.04.08,원룸이라 작은 소파겸 으로 샀는데 튼튼하고 좋아요~~,0
1600,미날89,5.0,5.0,5.0,5.0,5.0,2020.04.08,베란다에 두려고 샀어요^^ 배송 빠르고 조립되어와서 편해요! 안락합니당,0
1601,쓰띠치,5.0,5.0,5.0,5.0,5.0,2020.04.07,너무좋어요 조립도 따로안해도되서 편하네용 ㅎ,0
1602,김지혜176,5.0,5.0,5.0,5.0,5.0,2020.04.07,진짜편해요 풋스툴도 같이 구매하면 꿀잠 예약일듯요,0
1603,choimr,5.0,5.0,5.0,5.0,5.0,2020.04.06,베란다에 놓고 저녁 노을을 보며 멍 때리며 있기 너무 좋아요^^,0
1604,선심쓰,5.0,5.0,5.0,5.0,5.0,2020.04.06,진짜 호텔수건과 함께 삶의 질을 높여주는 템중 하나에요 너무 좋아요ㅠㅠㅠㅠ,0
1605,봉자냥,5.0,null,null,null,null,2020.04.06,"저러고 노트북 하면 개꿀입니다 ,,, 너무 편해요 꼭사세요",0
1606,주니마미5,5.0,5.0,5.0,5.0,5.0,2020.04.05,편하고 아주 예쁩니다.. 발 받침도 함께 사고 싶으나 품절이라.... 안타깝네요~~,0
1607,루비238,5.0,5.0,5.0,5.0,5.0,2020.04.05,튼튼해요 생각보다 튼튼하구 편합니다 다만 각도조절이 수동이예요 그래두 가격대비좋습니다,0
1608,고고씽씽~,5.0,5.0,5.0,5.0,5.0,2020.04.05,리뷰가 대체로 좋아서(마음에 걸리는 리뷰가 몇개 있어서 조마조마하며) 기다렸는데 의자 편하네요~~개인적으로는 이케아 의바보다 편합니다~~발 올려놓을 부분있으먄 완벽할듯하여 스툴이나 작은 테이블 사려합니다,0
1609,보쁘ㄴ,5.0,5.0,5.0,5.0,5.0,2020.04.05,택배 부피가 생각보다 커서 너무 놀랐어요 ㅋㅋㅋ 진짜 편하고 너무 예빠요,0
1610,cho.ij,5.0,5.0,5.0,5.0,5.0,2020.04.02,일단 편하구 앉아있으면 잠이 솔솔와요 퇴근하고 나서 꼭 앉아요,0
1611,하로하,5.0,5.0,5.0,5.0,5.0,2020.03.30,안락의자 2년 넘게 잘 쓰고 있어요ㅎㅎ,0
1612,노땅신혼,5.0,5.0,5.0,5.0,5.0,2020.03.29,진짜편안하고좋아요 진짜 발둘곳이 있으면 더 좋을듯이요~^^♡,0
1613,김미영116,5.0,5.0,5.0,5.0,5.0,2020.03.28,생각했던거보다훨예뻐요~^^ 저렴이로 득템했습니다~,0
1614,집과휴식,5.0,5.0,5.0,5.0,5.0,2020.03.28,쇼파대신 휴식의자로 쓰고 있는데 편하고 좋아요^^,0
1615,뽕삼97,5.0,5.0,5.0,5.0,5.0,2020.03.28,푹신푹신하고 좋네요. 앉으면 축 늘어지는것 같아요 ㅋㅋ,0
1616,닉네임맨날어려워,5.0,5.0,5.0,5.0,5.0,2020.03.28,생각보다 조금 큰것 같은데 너무 편해요ㅠㅠㅠ좋습니다,0
1617,kkim혀나,5.0,5.0,5.0,5.0,5.0,2020.03.28,와 너무 예뻐요 강추강추 진짜 포근해요ㅠㅠㅠㅠ,0
1618,작은돌담길,5.0,5.0,5.0,5.0,5.0,2020.03.27,아주 잘 쓰고있어요~ 다리도 쭉 필수있고 좋아요!,0
1619,콩당무,5.0,5.0,5.0,5.0,5.0,2020.03.27,이가격에...이 퀄리티 너무 좋아용!! 원목컬러도 이뿌고 패브릭도 도톰해서 튼튼해요 가격대비해도 대대대만족입니다!,0
1620,_jueun,5.0,5.0,5.0,5.0,5.0,2020.03.27,사진과 똑같고 예쁩니다~ 잘쓸게요!!!,0
1621,용기만점,5.0,5.0,5.0,5.0,5.0,2020.03.27,생각보다 사이즈도 큰편이고 편해요. 접이식이라 보관도 용이할것 같아요~~,0
1622,부산갈매기90,5.0,5.0,5.0,5.0,5.0,2020.03.26,조립되어온 상품이라 펼치기만하면 되었습니다 그래서 상당히 편리했고 배송 역시 상당히 빠르게 와서 만족스러운 상품입니다,0
1623,한승혜이,5.0,5.0,5.0,5.0,5.0,2020.03.26,깔끔하고 예뻐서 원룸에서 사용하기 좋아요~,0
1624,독신근육남,5.0,5.0,5.0,5.0,5.0,2020.03.26,배송도 빠르고 일단 너무 편해요 또 구매하고 싶어요,0
1625,토뇽🍋,5.0,null,null,null,null,2020.03.25,너무 편해요 폭신폭신! 그리고 이뻐요 ㅠㅠ!! 강추,0
1626,김종우68,5.0,5.0,5.0,5.0,5.0,2020.03.25,사이즈도 좋고 예쁘고 각도 조절도되고 편해요,0
1627,크_앙,5.0,5.0,5.0,5.0,5.0,2020.03.25,조립되어 오는 제품이라 설치도 쉽고 안락해서 좋아요.,0
1628,냐너나나,5.0,5.0,5.0,5.0,5.0,2020.03.25,예뻐요 진짜 너무 이쁘고 좋은데 의자 앉으니까 잘밀려서.. 바닥에 기스가 날거 같더라구요 그래서 카펫 하나 사서 깔려구요,0
1629,Sssimji,5.0,5.0,5.0,5.0,5.0,2020.03.25,생각보다 무거워서 놀랬어용 잘사용하고 있어요 엄청편해요,0
1630,원지꿍2,5.0,5.0,5.0,5.0,5.0,2020.03.25,말그대로 안락하고 편안 ㅠㅠ 너무 좋아요 제 인생의자~ 배송도 이사일 맞춰서 요청드렸는데 딱맞춰서 보내주셨드라구용 히 감사합니다 잘쓸께용,0
1631,늘보인디,5.0,5.0,5.0,5.0,5.0,2020.03.24,완전 편하고 좋아요♥︎ ♥︎ 각도도 조절할 수 있고 낮잠 자면 꿀일듯해용,0
1632,눈이빨간굴비,5.0,5.0,5.0,5.0,5.0,2020.03.24,완전 좋아요^^ 너무 푹신하고 너문 안락해요,0
1633,시크릿 가든,5.0,5.0,5.0,5.0,5.0,2020.03.24,가성비좋구요 지금아주잘사용하구있습니다!,0
1634,gaara90,5.0,5.0,5.0,5.0,5.0,2020.03.23,편안합니다 각도 조절 좋고 가격도 좋고 다좋네요~ 혼자 눕듯 앉아 넷플 봅니다.,0
1635,오공이11,5.0,5.0,5.0,5.0,5.0,2020.03.23,만족해요 ! 생각보다 사이즈는 커요 !,0
1636,박주환10,5.0,5.0,5.0,5.0,5.0,2020.03.22,"지금도 여기에 앉아서 리뷰 쓰고 있는데 너무 편하네요 하루종일 앉아있고 싶어요 , 조립이 되어서 오는 완제품이라 번거로움도 없고 좋네요",0
1637,에몽이58,5.0,5.0,5.0,5.0,5.0,2020.03.22,이 가격에 이렇게 편한 의자를 살 수 있다니!!!매우매우 민족합니다~~~~~! 의자도 완제품으로 배송되서 따로 조립 안해도 되서 편리했습니다 ^_^,0
1638,소여닝ㅇㅇ,5.0,5.0,5.0,5.0,5.0,2020.03.22,넘 편해요 ... 보기보다 진짜 편하고 예뻐요 ㅠㅠ 체고 ...,0
1639,니크니크네임,5.0,5.0,5.0,5.0,5.0,2020.03.22,진짜 너무 편하고 푹신해요!!! 배송도 엄청 빨리왔어요! 전에 사려고했을때 품절이라 잊고 살다가 다시 들어가보니 입고되어있길래 후다닥 샀어요 ㅎㅎ,0
1640,:)140,5.0,5.0,5.0,5.0,5.0,2020.03.21,배송도 빠르고 설치도 간편하고 쿠션이 너무 폭신폭신해서 좋았어요-! 결론적으로 남동생이 스틸해갔어요 ..젠장,0
1641,이윤경125,5.0,5.0,5.0,5.0,5.0,2020.03.21,가격대비 짱짱짱입니다. 넘편하고 좋아요,0
1642,asy0905,5.0,5.0,5.0,5.0,5.0,2020.03.21,카키색이라 걱정했는데 색일단 너무 이쁘고 집이랑 테이블이랑 잘어울려서 좋아요ㅎㅎㅎ 쿠션도 생각보다 튼튼해서 허리가 너무 편하네요 인테리어템으로 완전 강추입니다!!:),0
1643,플라잉드림,5.0,5.0,5.0,5.0,5.0,2020.03.21,편하고 이쁘고 만족해요 스툴도 빨리 사고싶어요,0
1644,SuMinnie92,5.0,5.0,5.0,5.0,5.0,2020.03.21,나무제질이나 천 재질도 좋은거 같구요 집에 사람이 없어서 경비실에 맡겨 놓으신거 들고가느라 애먹었네요 진짜 왕무거워요 여자 혼자 들기엔 무리입니다ㅋㅋ 그만큼 짱짱하니 튼튼하구요 앉으면 폭신한게 넘아 좋습니다 👍🏻 잘 산거 같아요 ㅎㅎ 색도 이쁘고 맘에 쏙듭니다 ㅎ,0
1645,Shyeon_i,5.0,5.0,5.0,5.0,5.0,2020.03.20,일단 색이 너무 예쁘고 의자가 좀 크지만 필요할 땐 접어서 세워 둘 수가 있어서 너무 좋아요 각도조절도 되고 바닥에서 좌식생활 싫어하시는 분들한테 딱이에용,0
1646,찌니찌니지니,5.0,5.0,5.0,5.0,5.0,2020.03.20,받자마자 신나서 열어봤어요 엄청 편하고 좋네요~ 같은색 풋스툴이 품절이라 일단 의자만 샀어요 ㅎㅎ,0
1647,나윤하윤맘,5.0,5.0,5.0,5.0,5.0,2020.03.20,너무편하고 좋아요~ 내가원했던 ~~~ㅋ그느낌....♡ 저 풋의자 못산게 아쉬워서 주문하려구요~ 망설이다 안했는데 택배비만ㅡㅡ 더들게 생겼네요ㅋ~ 우리집 베란다 테라스에 요걸루..선택햇답니다~~ 다들 앉으면 일어날 생각을 안합니다.. 아이들도 너무좋아해요^^ 배송도 부피가 커서 놀랏지만 다조립되어와서 그냥펼치기만ㅋ 너무 착한 가격에 잘 샀다는생각만 들어요^^♡,0
1648,연듀밍,5.0,5.0,5.0,5.0,5.0,2020.03.20,때탈까봐 담요 덮어두긴했지마누카키색 별로안좋아하는데 카키그레이 생각보다 색깔 예뻐서 놀랐어요! 편하고 좋아요~,0
1649,LYK♥84,5.0,5.0,5.0,5.0,5.0,2020.03.20,이사중에 제일먼저 시켰는데 힘들때마다 누워서쉬고있어요.. 한번누으면 못일어날거같아요,0
1650,Miriam Hyeon89,5.0,5.0,5.0,5.0,5.0,2020.03.20,생각보다 커서 놀랐어요. 튼튼한거는 몸집 큰 사람이 앉으면 안될것같은 느낌이 들긴 하지만... 그래도 커서 편히 앉을수 있고. 푹신정도는 적당한듯합니다. 그레이보다는 올드녹색 느낌의 색이라 더 좋아요. 화면과 같은 색. 잘쓸게요,0
1651,한태호63,5.0,5.0,5.0,5.0,5.0,2020.03.20,처음 나는 냄새만 빼면 완벽한 제품이네요 괜히고민했어요,0
1652,ameliedayz,5.0,5.0,5.0,5.0,5.0,2020.03.19,꼭 사시라구... 후회 안해요.. 이 가격에 이 안락함 무엇?... 오늘의 집에서 근 두달동안 쓴 리뷰가 50개 넘는데 이게 그 중에 원탑이여... 가성비 갑... 진짜 이런 신세대 단어 어색한 아줌만데 가성비 갑오브갑...... 사이드체어가 없어서 주문 못해서 아쉽지만 나름대로 집에 있는거 갖다 두었어요. 남편은 300만원짜리 브랜드 매트리스보다 얘를 더 좋아하네여...,0
1653,구리구리구리쓰,5.0,5.0,5.0,5.0,5.0,2020.03.19,저.. 이거 사고싶어서 몇날 몇일을 기다렸어요 기다린 보람이 잇네용 푹신하구 편하구 이가격에 이런의자 어디가서 못살것 같아용ㅎㅎㅎ매우만족스 다만 첨에 좀 냄새가 나서 환기를 많이 해줬어요ㅎㅎ 다른색두 사고싶은데 품절되서 못사서 넘 아쉬워요ㅠㅜ,0
1654,두부라니,5.0,5.0,5.0,5.0,5.0,2020.03.19,배송 무진장 빠르네요.. 동봉된 종이보고 조립하니까 할만해요 무겁긴한데 못들정도 아니에요 암튼 지금 앉아서 드라마 보는데 너무좋아요ㅠㅠㅠ 세상에 완벽해... 저는 카키그레이 색상 샀는데 제가 찍은 사진과 색상 똑같아요 참고하세요!,0
1655,tiamoo,5.0,5.0,5.0,5.0,5.0,2020.03.19,생각보다 예쁘고 생각보다 편해요!!!,0
1656,김주호47,5.0,5.0,5.0,5.0,5.0,2020.03.19,생각보다 펀하고요. 그냥그대로쓰는것보단 천이나 담요같은걸로같이 덮어서 쓰면좋을것같습니다.,0
1657,천민아,5.0,5.0,5.0,5.0,5.0,2020.03.18,너무 마음에 들어요! 푹신하고 하자없이 왔습니다! 배송도 빠르구요ㅎㅎ 쿠션도 푹신하니 아주 마음에 듭니다ㅎㅎ,0
1658,박성정62,5.0,5.0,5.0,5.0,5.0,2020.03.18,너무편안하고 예뻐요 가성비 갑입니다 완전추천,0
1659,• largo min •56,5.0,5.0,5.0,5.0,5.0,2020.03.17,편하고좋으나 장판에 흠집을 내므로 반드시 밑에 먼가 조치를 취하시는게 좋을듯합니다,0
1660,슈퍼파워a,5.0,5.0,5.0,5.0,5.0,2020.03.17,엄청 빨리왔어요~~~ 좋네요. 편하구!,0
1661,베라3,5.0,5.0,5.0,5.0,5.0,2020.03.17,접이식이어서 조립도 편하고 마음에 들어요~,0
1662,이동희00,5.0,5.0,5.0,5.0,5.0,2020.03.17,설치가 편하고 앉아있기 좋아요. 부담되는 스타일도 아니어서 어디던 편하게 둘 수 있을 것 같습니다,0
1663,비숑산책,5.0,null,null,null,null,2020.03.16,배송 빨랐고요 막 엄청 푹신하진 않은데 가격대비 좋아요!!,0
1664,김호태39,5.0,5.0,5.0,5.0,5.0,2020.03.16,아주 젛아요 좋앙ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,0
1665,진수933,5.0,5.0,5.0,5.0,5.0,2020.03.16,"의자넘편하구요,,, 블랭킷 다른데서 구매해서 올려놓으니 완전 찰떡입니다 강추",0
1666,뚱냥박집사,5.0,5.0,5.0,5.0,5.0,2020.03.15,엄청 기다렸습니다 재입고ㅠ 기다린 만큼 보람있네요 ㅡㅎㅎ 이쁩니다!,0
1667,BSTO,5.0,5.0,5.0,5.0,5.0,2020.03.15,가성비 갑. 디자인 갑 기능 갑 굿 입니다,0
1668,alswl6354,5.0,5.0,5.0,5.0,5.0,2020.03.14,리뷰보고 재고들어올 때까지 기다렸다가 샀는데 너무 편하고 예뻐요 ㅠㅠ 가성비좋아요 당장 사세요,0
1669,아용용용용,5.0,5.0,5.0,5.0,5.0,2020.03.14,튼튼하고 좋아요~ 쿠션도 푹신하고 안락합니다!,0
1670,alo1209,5.0,5.0,5.0,5.0,5.0,2020.03.13,마음에들어요 쿠션은뗄수잇는줄알앗는데 아니네요 조립풀어서 세탁해야할듯?,0
1671,LIMMMDA,5.0,5.0,5.0,5.0,5.0,2020.03.12,쓰다보면 조금씩 헐거워지지만 접이식이라 원룸에 딱입니다,0
1672,꿍밍기,5.0,5.0,5.0,5.0,5.0,2020.03.12,발쿠션이렁 같이 두니깐 더 이쁘네요 감사합니다,0
1673,damon95,5.0,5.0,5.0,5.0,5.0,2020.03.11,너무 편안하고 좋아요. 강추합니다^^,0
1674,옥이라지유,5.0,5.0,5.0,5.0,5.0,2020.03.10,사진이랑 똑같구요 인테리어에 한목 했네요^^,0
1675,쩡이^^님,5.0,5.0,5.0,5.0,5.0,2020.03.09,의자만구입했다가스툴구매했는데이렇게세상편할수가없어요~~^^,0
1676,단데기데기,5.0,5.0,5.0,5.0,5.0,2020.03.09,최고입니다. 이 가격에 샀다고 아무도 안 믿을 것 같아요. 편하고 좋습니다.,0
1677,갬성진우,5.0,5.0,5.0,5.0,5.0,2020.03.08,친구들 놀러오면 의자에만 앉아있어요 ㅋㅋ,0
1678,KNS2,5.0,5.0,5.0,5.0,5.0,2020.03.08,대만족입니다 설치하고 괜찮은가하고 앉았다고 기절했습니다 너무 편하고 튼튼하고 이거 하나로도 방에서 힐링받는 느낌입니다! 여튼 굳굳,0
1679,두이두이츄,5.0,null,null,null,null,2020.03.08,좋아요 아주좋아요 하지만 앉는용도보다 빨래쌓아놓는 용도로 사용중이에요 하하하하하ㅏ,0
1680,Hh22222,5.0,5.0,5.0,5.0,5.0,2020.03.08,편한데 발이 어색해요. 발받침 함께사는거 추천~!!,0
1681,Ksc318,5.0,5.0,5.0,5.0,5.0,2020.03.07,앉으면 기절할만큰 너무 편한 의자에요!!,0
1682,찐쨩2,5.0,5.0,5.0,5.0,5.0,2020.03.07,넘 예뻐용-!! 푹신하구 사이즈도 아주 만족합니댱,0
1683,rachel0696,5.0,5.0,5.0,5.0,5.0,2020.03.07,잘산것 같아요 조립 안해도 되고~ 생각보다 너무 편하네요~~ 발 받침 같이 있음 좋아요! 저희는 쇼파 받침 있어서 그걸로 사용했는데~ 너무 편하고 좋아요!!,0
1684,"살다보면,78",5.0,5.0,5.0,5.0,5.0,2020.03.06,"색상 굿~~^^ 안락함도 굿~~^^ 안락의자이지만, 테이블과 함께 사용해도 좋을 듯 해요",0
1685,지야임,5.0,5.0,5.0,5.0,5.0,2020.03.06,편하고 좋아요! 조절도 되고 색도 너무 이뻐요,0
1686,제상규,5.0,5.0,5.0,5.0,5.0,2020.03.05,생각보다 너무푹신하고 편해서 좋습니다 ㅎㅎ,0
1687,쿠쿠슈슈,5.0,5.0,5.0,5.0,5.0,2020.03.05,사진이 밝게나왔는데 이거보단 탁해요,0
1688,소다0711,5.0,5.0,5.0,5.0,5.0,2020.03.05,편안해요~ 매일 이 의자와 함께 한답니다 한번 앉으면 안 일어 나게 되는거 같아요 ㅎㅎ,0
1689,양기븐,5.0,5.0,5.0,5.0,5.0,2020.03.05,정말 편해요. 그리고 카키색에 더 가까운데 베이지 그레이 톤이랑 잘 어울립니다.,0
1690,집행순이,5.0,5.0,5.0,5.0,5.0,2020.03.04,완전 꿀잠 잘 수 있는 나만의 쇼파! 패브릭 소재라 부드럽고 완제품으로 배송되는거라 조립 안해도 됩니다! 그리고 높이 조절을 3단으로 할 수 있어서 진짜 가성비 갑갑!!,0
1691,akfek0,5.0,5.0,5.0,5.0,5.0,2020.03.04,주말에 주문해서 화욜에 받았어요! 받자마자 비닐 벗기고 펴기만 하면 돼서 편했어요~ 앉아보니 푹신하고 막 잠들어버리고 그러네요. 스툴은 조립 불편하다는 평이 많아서 다른 데서 샀는데 같이 사용하니 넘 편하고 좋아요!,0
1692,엄마친딸,5.0,5.0,5.0,5.0,5.0,2020.03.04,편하고 좋아요. 이케아 사려다가 불편하고 조립 어렵다고 해서 이걸로 샀는데 만족합니다.,0
1693,사도지,5.0,5.0,5.0,5.0,5.0,2020.03.03,배송도 빠른편이고 만족스럽습니다. 다만 쿠션에 먼지 같은게 많아요. 세탁이 안되니 먼지 떼어내고 그냥 섬유탈취제 뿌려서 쓰고 있어요.,0
1694,여로야2,5.0,5.0,5.0,5.0,5.0,2020.03.03,빠른 배송 감사합니다 이건 그냥 박스 뜯어서 펼치기만 하면 끝이라서 너무 좋네요,0
1695,깡구91,5.0,5.0,5.0,5.0,5.0,2020.03.03,"세탁이 다소 걱정이지만, 편해서 좋습니다 누워서 책보기 딱일듯",0
1696,jbowl84,5.0,5.0,5.0,5.0,5.0,2020.03.03,배송빠르고 직접 앉아보니 진짜 편합니다 풋스툴만 왔으면 완벽한데.. 강추합니다!,0
1697,유ㄴi♡ㅁiㄴi20,5.0,5.0,5.0,5.0,5.0,2020.03.03,저는 제가조립해야하는줄알고 내심걱정하며 포장을뜯었는데요 조립이다되서 왔어요 ㅎㅎ 펴기만항션 끝 엔틱하니 너무너무 예뻐요,0
1698,hyunsoo5878,5.0,5.0,5.0,5.0,5.0,2020.03.03,배송이너무빠르고 좋아서 친구에게도추천했어요! ㅎㅎ 조립은할것도없이 그냥 설명서보고 펴기만하면되네요 약간 가루들이잇어서 한번닦아주는게좋을꺼같아요ㅎㅎ너무만족합니다,0
1699,집순쓰,5.0,5.0,5.0,5.0,5.0,2020.03.03,편하고 색도예쁘고 좋아영 ㅎㅎ 근데 발 받치는게 있으면 좋긴할것같아요,0
1700,d뿌우b,5.0,5.0,5.0,5.0,5.0,2020.03.03,폭신하고 기울기 조절도돼서 좋아요ㅎㅎㅎ,0
1701,호오옴1,5.0,5.0,5.0,5.0,5.0,2020.03.02,생각보다 의자가 크네요! 그래서 더 편합니다~,0
1702,쟈넷이쟈네ㅅ,5.0,5.0,5.0,5.0,5.0,2020.03.02,"자취방에 의자를 따로 두는 게 사치인가 싶어서 고민했는데 아무래도 침대/책상 의자가 아닌 의자를 두고 편히 쉬고 싶어서 샀는데 완전 만족해요!! 정말 편하고, 허리 세우면 자리도 생각보다는 덜 차지하는 것 같아요! 별도의 조립 없이 펴기만 하면 돼서 정말 좋네요~",0
1703,이윤아74,5.0,5.0,5.0,5.0,5.0,2020.03.02,의자너무편해요~~~~~~~~~~~~~,0
1704,머나이,5.0,5.0,5.0,5.0,5.0,2020.03.02,스툴도 같이 사면 더 편하게 사용할 수 있을 것 같아요,0
1705,아키현,5.0,5.0,5.0,5.0,5.0,2020.03.01,진짜 너~~~~~~무 좋아요 매일 여기 앉아있어요 ㅋㅋㅋ 진짜 다들 망설이고 있다면 과감하게 결제하셔도되요 짱입니다용 ㅎㅅㅎ,0
1706,호잉포잉,5.0,5.0,5.0,5.0,5.0,2020.03.01,튼튼한듯! 가조립상태로 온다해서 나사 전부 한번씩 쪼여줬는데 다들 꽉꽉 잘 박혀있었어요 새 가구냄새도 안 나고요. 생각보다 편해요 포근포근합니당. 잠 잘와요. 다만 저는 다리가 짧아서 그런가 다리 보다 목이 불편했어요 목베개가 생각나는ㅎㅎ 그리고 걱정과 달리 우리지역 택배기사님은 친절하셔서 좋았습니다,0
1707,푸른살이,5.0,5.0,5.0,5.0,5.0,2020.03.01,이미 하나 사서 잘 사용하고 있는데 좋아서 하나 더 샀어요!,0
1708,hjjjh,5.0,5.0,5.0,5.0,5.0,2020.03.01,진짜 진짜 편해요!!그리고 배송 진짜 빨리 왔어요~,0
1709,준우22,5.0,5.0,5.0,5.0,5.0,2020.03.01,수정합니다 !! 3단계 조절 가능으로 밑에까지 쭉 내리면 완전 편해요 디자인은 이쁘고 튼튼하고 괜춘하네요 적극 추천 !! 한번앉아보고 리뷰했다다시왓슴돠,0
1710,다헤얌2,5.0,5.0,5.0,5.0,5.0,2020.03.01,배송 보통 상품 만족 ㅎㅎ 조립되서와서 너무 좋구요 쿠션 빵빵하구 무게감도 꽤 있어서 튼튼해요 무엇보다 가성비 갑이고 디자인도 맘에 들어요ㅎㅎ,0
1711,이스타!,5.0,5.0,5.0,5.0,5.0,2020.03.01,드디어.. 입고되어서 바로 시켰습니다 역시 리뷰가 괜히 좋은게 아니더군요 너무 편하고 이사갈집에서 사용할거라 개봉해서 앉아보고 다시 박스에 넣어놨습니다 사용하다가 스툴도 필요하면 살 예정이구여 배송기사님도 너무 친절하시고 저희집이 엘베없는곳이라 3층까지 무거우실까봐 1층에 놓고 가셔도 된다 했는데 그러길 잘했네요 기사님한테 미안할뻔 했습니다 상품은 대만족입니다 두번사세요... 쇼파놓을까 이거놓을까 엄청 고민했는데 고민은 사치입니다,0
1712,쿠쿠블,5.0,5.0,5.0,5.0,5.0,2020.02.29,사진이랑 똑같구 조립 안해도 돼서 좋았어여.,0
1713,이운주,5.0,5.0,5.0,5.0,5.0,2020.02.29,천이 분리가 안되어서 담요를 덮어놨더니 괜찮네요. 접어서 보관할수있어서 좋어요,0
1714,archi_,5.0,5.0,5.0,5.0,5.0,2020.02.28,저번에 스툴 카키색이없었는데 이번에 보니까 있어서 바로 구매했습니다,0
1715,kimdoheon,5.0,5.0,5.0,5.0,5.0,2020.02.28,너무 만족합니다 너무 편하구요 ㅎㅎ 높낮이도 마음에들어요~,0
1716,hajin7,5.0,5.0,5.0,5.0,5.0,2020.02.28,푹신푹신하고 조립도 그냥 펼치기만해서 편해요!,0
1717,傻宝宝,5.0,5.0,5.0,5.0,5.0,2020.02.28,"좁은공간이지만,나만의멍때리기공간이 필요해서 구매하게됐어요ㅎ재입고기다리다가 얼른구매했는데 스툴도함께왔더라면좋았을텐데..배송업체가두제품이 다르더라구요..그점은아쉽지만,그래두기분좋네요!!",0
1718,상긱스,5.0,5.0,5.0,5.0,5.0,2020.02.25,쓰고 있는데 퍈하고 좋아요 잘쓰겠습니다.,0
1719,마음사랑이,5.0,5.0,5.0,5.0,5.0,2020.02.25,너무 예쁘고 안락햇어요 선물용인데 후회안해요,0
1720,bomyi2,5.0,5.0,5.0,5.0,5.0,2020.02.23,폭신폭신해서 계속 앉아있게되고 이뻐요ㅎㅎㅎ,0
1721,리밍미ㅇ,5.0,5.0,5.0,5.0,5.0,2020.02.23,처음에 먼지 너무 많이 붙어있어서 그거 빼고는 다 마음에 들어요!!,0
1722,연어덕후,5.0,5.0,5.0,5.0,5.0,2020.02.23,엄청나게 편한느낌은 모르겠어요ㅋㅋ 그래도 있으니 잘 쓸것 같아요. 따로 조립할 필요 없이 완제품이 배달되어 훨씬 편하고 좋았습니다👍👍👍,0
1723,해아다라제옹,5.0,5.0,5.0,5.0,5.0,2020.02.23,너무 편합니다. 많은 사람들이 찾는데는 이유가 있었습니다. 번창하시길 바랍니다.,0
1724,리더첸,5.0,5.0,5.0,5.0,5.0,2020.02.22,각도도 조절되서 편해요 컴퓨터하기 불편할줄알았는데 생각보다 편합니다,0
1725,채5니,5.0,5.0,5.0,5.0,5.0,2020.02.22,따로 설치하지 않아도 되고 바로 펼쳐서 사용할 수 있어서 좋습니다 ㅎㅎ 장판에 바닥 찍힘이 있어서 곧 러그를 사서 깔아야겠어요 등받이 높이 조절이 잘 돼서 좋습니다 그리고 정말 안락하고 편해서 하루종일 앉아있어요 ㅎㅎ,0
1726,여리곰,5.0,5.0,5.0,5.0,5.0,2020.02.22,회사언니 집들이 선물로 드렸는데 만족하셨어요!,0
1727,gahyo,5.0,5.0,5.0,5.0,5.0,2020.02.21,편하고 이쁘고 다 좋습니다 그런데 방석도 사야할거같아여!,0
1728,박쑥,5.0,5.0,5.0,5.0,5.0,2020.02.21,앉아있으면 엄청 편안함. 디자인도 괜찮고 오래 앉아있기엔 쇼파보다 이 의자가 공간도 그렇고 딱 좋음.,0
1729,갓디엠,5.0,5.0,5.0,5.0,5.0,2020.02.21,너무 잘 사용하고있어요 부드럽구 이뻐요,0
1730,강준태72,5.0,5.0,5.0,5.0,5.0,2020.02.21,너무우선은 ㅍㅍㅂ편합니다 ㄱㄱㄱ각도조절잘됨,0
1731,yah_noo1,5.0,5.0,5.0,5.0,5.0,2020.02.20,색도 이쁘고 편안하네요 강추합니다 진짜,0
1732,hiiiii20,5.0,5.0,5.0,5.0,5.0,2020.02.20,너무너무 마음에 듭니다 튼튼하고 디자인도 예쁘고 생각보다 훨씬 편하고 좋아요 빠른 배송도 감사드립니다!,0
1733,황성현793,5.0,5.0,5.0,5.0,5.0,2020.02.19,특별한 조립이 필요 없어 좋습니다.,0
1734,신만두2,5.0,5.0,5.0,5.0,5.0,2020.02.18,너무편하네요 가격이 저렴해서 긴가민가 했는데 아이가 너무 좋아합니다,0
1735,한다뇽구리,5.0,5.0,5.0,5.0,5.0,2020.02.18,엄청 편하진 않은데 대체적으로 만족합니다.,0
1736,최민지26,5.0,5.0,5.0,5.0,5.0,2020.02.17,배송도 빠르고 좋은데...스툴은 직접 뚫어서 써야하는 불편함이.... 그래도 좋아요,0
1737,바보댕댕,5.0,5.0,5.0,5.0,5.0,2020.02.17,"조립도 안해도 되고 그냥 피기만 하면 되서 편하고, 앉아보니까 너무 편하고 좋아여ㅠㅎㅎ 카키그레이색이라고 해서 샀는데 그레이느낌은 없는거같아요",0
1738,biw123,5.0,5.0,5.0,5.0,5.0,2020.02.16,편안하면서 크기도적당하고 배송도 빨랑ᆢㄷ,0
