,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help
152,김두슬,5.0,5.0,5.0,5.0,5.0,2020.11.16,여자 혼자서 조립하기에 무리없는 상품입니다,0
153,민9.,5.0,null,null,null,null,2020.11.13,2개 사서 아주 잘 쓰고 있어요~! 오래 앉기엔 불편하지만 잠깐 앉을 용도로 쓰고 있어요,0
154,클래요파뿌리a,5.0,5.0,5.0,5.0,5.0,2020.11.09,의자 너무 아늑하고 편해요 ~~~잘쓰고 있답니다^^♡,0
155,척추미인,5.0,null,null,null,null,2020.10.24,말해뭐해 집에 소파대신 두개 두고 쓰고 있어욤,0
156,완지니,5.0,5.0,5.0,5.0,5.0,2020.09.21,목이 완전 젖히지않지만 쓸 만하고 편해요,0
157,아아아아아아아오오,5.0,5.0,5.0,5.0,5.0,2020.09.15,크기가 생각보다 크긴한데 엄청 편해요 강추,0
158,껌고,5.0,null,null,null,null,2020.08.08,엄청 편안하고 인테리어에도 좋습니다!,0
159,응가/,5.0,5.0,5.0,5.0,5.0,2020.07.08,조립도 쉽고 높이가 낮아서 앉아있으면 너무편해요,0
160,gfghb,5.0,5.0,5.0,5.0,5.0,2020.05.21,사진그대로에요 가성ㅂ갑오브갑이에요!!!,0
161,hazzzel,5.0,null,null,null,null,2020.05.09,너무 편하고 조아서 주변에 추천중이요,0
162,소년졍,5.0,5.0,5.0,5.0,5.0,2020.04.24,앉아서 책을 보거나 아이맥으로 넷플릭스를 보려고 샀는데 조립하기도 쉽고 가격도 착하고 디자인도 너무 마음에 들어요!,0
163,유켄튜렌두경의중앙라윈,5.0,5.0,5.0,5.0,5.0,2020.04.15,친구가 의자 좋다고 그래서 선물로 사줬는ㄷ 좋아해요~~,0
164,유켄튜렌두경의중앙라윈,5.0,5.0,5.0,5.0,5.0,2020.04.15,의자 진인자 편하고 싸게 잘샀어요~~,0
165,삼숮숮,5.0,5.0,5.0,5.0,5.0,2020.04.06,저렴한 가격에 깔끔한 디자인 무엇보다 정말 편한 의자입니다!! 대만족이요!,0
166,쿠미♥,5.0,5.0,5.0,5.0,5.0,2020.03.22,구매한지 꽤 됐는데 지인 선물로 드렸는데 편하고 좋다네요,0
167,신미경6,5.0,5.0,5.0,5.0,5.0,2019.12.21,튼튼하구편한이잘쓰고있어요단점이라면흰색이라좀신경쓰이네요,0
168,맍이,5.0,5.0,5.0,5.0,5.0,2019.11.05,배송 빠르고 포장 꼼꼼해요! 잘 받았습니다 ㅎ,0
169,kim_log_,5.0,null,null,null,null,2019.08.22,가성비 좋은 암체어에요! 혼자서 조립하기엔 지탱하는 힘이 부족하기에 두 분이서 함께 조립하는 걸 추천드려요! 암체어 있으면 확실히 침대에만 있는 시간이 줄어들고 휴식공간이 생긴 것 같아 좋더라구요!,0
170,또또스픽스,5.0,null,null,null,null,2019.07.04,이케아 상품은 가성비 갑이죠 그런데 오래앉아있음 허리아파요 ㅋㅋㅋ,0
171,love0rdie,5.0,5.0,5.0,5.0,5.0,2019.05.15,테라스에서 술마시거나 커피한잔할때 사용하려구 샀는데 생각보다 너무 안락하고 편해서 좋아요 ㅎㅎㅎ,0
172,멈지,5.0,5.0,5.0,5.0,5.0,2019.05.06,여기 앉아서 맥주한캔하면 진짜 좋아요ㅠㅠ,0
173,bbol~,5.0,null,null,null,null,2019.02.19,가격도 저렴하고 편하다고 유명한 암체어라고 해서 구매해봤습니다~ 정말로 가격도 착하고! 인테리어적으로도 좋구여! 진짜루 편안합니다,0
174,rainaaaaa,5.0,null,null,null,null,2019.02.18,나른하고 편하게 누워있을 수 있어서 좋아요! 티비 영화 볼때 보니까 너무 좋아요! 그런데 목은 약간 불편합니다 ㅠㅠ,0
175,심밈,5.0,5.0,5.0,5.0,5.0,2019.02.12,조립도 생각보다 쉽고 편해요! 앉아서 책읽거나 티비보기 딱이에요,0
176,syungil,5.0,null,null,null,null,2019.02.11,푹신하고 좋습니다. 색도 이쁩니다!!,0
177,안온6,5.0,null,null,null,null,2019.02.06,너무너무너무 좋아요 가격대비 넘 만족 ㅠㅠ,0
178,Jellly,5.0,5.0,5.0,5.0,5.0,2019.01.28,너무 이쁜데다가 배송도 빨리 왔어요. 좋은 제품 감사합니다,0
179,로미엄마,5.0,null,null,null,null,2019.01.11,조아용 ~~ 조아용 ~~ 조아용 ~~,0
180,yrmusic,5.0,null,null,null,null,2018.12.29,예쁘고 편안해요 조립할 때 조금 힘들었지만 가성비면에서 최고인것 같아요,0
181,LIKA815,5.0,null,null,null,null,2018.12.28,네이버가 더 저렴해서 네이버에서 샀네용 여자혼자 조립하기도 어려움 없고 생각보다 크고 튼튼해요 ㅎㅎ,0
182,jrm0303,5.0,5.0,5.0,5.0,5.0,2018.12.19,생각보다 너무 편안하고 이케아짐짜좋내여!ㅋㅋ,0
183,우유남,5.0,5.0,5.0,5.0,5.0,2018.12.18,빠른배송 감사합니다 잘 받았습니다 잘 쓸게요,0
184,OPEN4,5.0,null,null,null,null,2018.12.17,이케아 다른 흔들의자보다 편해요 가격대비bb 천이 아이보리라 때가 탈까봐 걱정이에요ㅜ,0
185,빠삐레옹,5.0,5.0,5.0,5.0,5.0,2018.12.12,조립은 조금 힘들었지만 너무 이쁘네요,0
186,노을이37,5.0,null,null,null,null,2018.12.08,디자인과 색상도 마음에 들지만 앉았을때 편안함이 굿,0
187,wlqkfdl,5.0,5.0,5.0,5.0,5.0,2018.12.06,만들기도 쉽구 튼튼해요!! 그리구 진쭈 편함,0
188,성진22222,5.0,5.0,5.0,5.0,5.0,2018.11.18,조립이 조금 어려웠지만 생각보다 편하고 너무 좋네요 ㅎㅎ,0
189,SSUUU,5.0,null,null,null,null,2018.11.16,편해요~~!! 쿠션감이 좀 약하지만 방석 놓고 사용하면 될것같아요 ㅎㅎ,0
190,0300,5.0,5.0,5.0,5.0,5.0,2018.11.16,편하게 잘 쓰고있어요 ! 친구들에게도 추천했어요 :-),0
191,도담할매,5.0,5.0,5.0,5.0,5.0,2018.10.31,깔끔한디자인에조립도쉽고. 튼튼하고편해요추천하고싶은상품이예요,0
192,하이야,5.0,null,null,null,null,2018.10.23,가격대비 편안하고 따뜻한 느낌이 너무 좋아요.,0
193,쌍mi,5.0,5.0,5.0,5.0,5.0,2018.10.21,가격대비 너무 편하고 튼튼하네요 앉아서 시간가는줄 모르게 만드는 나만에 의자가 생겼네요^^,0
194,소울연이,5.0,null,null,null,null,2018.10.13,이거 은근튼튼. 오래사용하기좋아요.,0
195,잉또잉,5.0,5.0,5.0,5.0,5.0,2018.10.07,조립이 생각보다 쉬워요 그리고 진짜 진짜 편해요ㅠㅠ 빔 사면 방에서 저기 앉아 영화 볼거에요 이거 꼭 사세요👍🏼,0
196,gunsss,5.0,5.0,5.0,5.0,5.0,2018.10.03,"진짜 이건 꼭 추천합니다,,,,,,ㅠㅠㅠㅠ",0
197,차정현43,5.0,5.0,5.0,5.0,5.0,2018.09.19,좋아요 편해요 재송빨라요 디자인이뽀요,0
198,짠슬,5.0,null,null,null,null,2018.08.25,편안하고 가격도 저렴하고 가성비 굿 아니겠습니까?,0
199,160cm,5.0,null,null,null,null,2018.08.23,설명서 보기가 좀 어려웠는데 생각보다 조리도 쉽고 무게 지탱 잘 못할줄 알았는데 너무 편해서 좋아요!!!!!!!,0
200,queen****60,5.0,5.0,5.0,5.0,5.0,2018.08.22,가격도 좋고 손제주가 없어서 조립하는데 .. 땀뻘뻘 ..힘들었지만 조립하고 난후 뿌듯하네요 가격대비 앉아보니 편안하고 좋아요,0
201,배지원26,5.0,5.0,5.0,5.0,5.0,2018.08.10,월래는 신랑 책상의자로 해주려고했는데 너무편해서 제가 거실에서 앉고있어요 ㅎ 등기대기도 딱 좋고ㅎㅎ 조립조 쉽고 잘쓰겠습니다ㅎ,0
202,최무디,5.0,null,null,null,null,2018.07.22,최고! 단점 없어요! 편하고 조아여!,0
203,치즈솜.,5.0,null,null,null,null,2018.07.18,가격대비 디자인이 깔끔하고 앉기 편안해서 정말 맘에 들어요 :) 여러가지 담요를 덮어 다양한 분위기도 낼 수 있어요,0
204,라라라곰,5.0,5.0,5.0,5.0,5.0,2018.07.12,혼자서도 조립하는데 힘들지않고 편하고 좋아요!,0
205,Panacea,5.0,null,null,null,null,2018.07.09,안살수가 없었어요. 책 보기에도 좋고 자수를 하기에도 좋고 뭘해도 좋아요. 엄청 편하고 햇빛 아래 두고 앉아쉬기 참 좋아요~,0
206,Lyn Park87,5.0,5.0,5.0,5.0,5.0,2018.07.06,패디의자로쓰려고 샀는데 완젼편하고 좋아용 짱짱맨,0
207,오정씌,5.0,5.0,5.0,5.0,5.0,2018.07.05,너무너무너무 맘에들고 정말 편하네요! 의자가 되게 넓어서 아빠다리도 살짝 가능ㅋㅋㅋ너무 좋고 아늑하고ㅜㅜ 근데 조립이 생각보다 너무 힘들었어요 가이드북보고 따라하는데 아빠도 애먹어하시고 그래도 한 사십분만에 완성했는데! 결과물 매우만족! 배송도 삼일만에왔어요ㅜㅜ 감사해요,0
208,이이이가33,5.0,5.0,5.0,5.0,5.0,2018.06.18,푹신하고 좋습니다. 색상 특성상 때가 금방 탈 것 같아서 담요로 덮어놨어요~,0
209,먼식,5.0,5.0,5.0,5.0,5.0,2018.06.18,암체어 사고 나서 저기에만 앉아있어요ㅠㅠㅠㅠㅠ 조립도 쉽고 색상도 이쁘네요!!,0
210,아리26,5.0,5.0,5.0,5.0,5.0,2018.06.15,생각보다 앉았을때 안락감이 있어요 쿠션까지 얹으면 분위기도 업~,0
211,Vino.k,5.0,5.0,5.0,5.0,5.0,2018.06.09,"너무 클까봐 걱정했는데 적당해서 좋습니다. 안락함도 좋고, 디자인도 예뻐서 정말 마음에 듭니다. 조립도 설명서 따라 하면 어렵지 않는 정도였습니다.",0
212,노땡:D,5.0,null,null,null,null,2018.06.04,저렴하면서 완전편해요ㅎㅎ 가성비 짱짱bbb,0
213,밀크티🌿,5.0,5.0,5.0,5.0,5.0,2018.05.04,"친구랑 둘이서 조립했고, 그렇게 오래 걸리지는 않는데, 십자드라이버가 없어서 사오느라 조금 지체됐어요~ 나무색과 아이보리라서 인테리어에도 좋고 편합니다~ 앉을 때, 조금 매트가 같이 따라가는것은 신경쓰이지만 좋아요~",0
214,freelsw32,5.0,null,null,null,null,2018.05.01,국민안락의자라고 하던데 사무용 의자보다 편해서 활용도가 높습니다. 저렴한 가격에 좋은 제품 겟!,0
215,빵조아요,5.0,null,null,null,null,2018.04.29,저렴한 가격에 공간을 살려주는 의자라서 넘 좋아요 의자 커버를 바꾸면 분위기가 또 달라져요 보는것보다 더 푸근한 의자라서 엄청편해요,0
216,솜사탕다희,5.0,5.0,5.0,5.0,5.0,2018.04.26,엄청편해요 ㅎㅎ 때탈까봐겁나요 ㅋㅋㅋ,0
217,52394046,5.0,5.0,5.0,5.0,5.0,2018.04.18,설명서의 조립법을 보고 하기엔 조금 힘들었지만 하고 앉아보니 너무너무 편해요,0
218,치킨뭌,5.0,5.0,5.0,5.0,5.0,2018.04.08,제가 머리가 안좋아서 그런가 처음 조립할때 좀 애먹었는데 한번 이해하니까 그 이후로 쉽게 쑥쑥 조립 잘돼요!! 조립하고 위에 보들보들한 큰 담요 덮어두고 앉으니까 천국이에요ㅠㅠㅠㅠ 개짱 진짜 가격도 저렴하고 너무 좋아용...,0
219,파인트리송,5.0,null,null,null,null,2018.03.18,생각보다 튼튼하고 너무나도 편한 의자인것같아오 !,0
220,진슬이,5.0,null,null,null,null,2018.03.11,안락의자라고 하는 이유를 알겠어요 앉아있음 세상편해요,0
221,희도니,5.0,5.0,5.0,5.0,5.0,2018.03.02,배송도 빠르고 특히 의자가 편한해서 조아요 근데 조립이 좀 힘들어요,0
222,Coucou,5.0,null,null,null,null,2018.02.16,아직 부서진적 없고 좋아요 ㅋ 다만 엄청 편하진 않은데 앉아서 영화보기 좋음,0
223,우기워니,5.0,5.0,5.0,5.0,5.0,2018.02.02,편하고 가격대비가성비 좋아요 조립도 신랑말로는 쉽다고하더라구요 컬러매트위에 놔둬서 분위기안살지만 청소할때 걷어내고 앉으면 좋아요 ㅋ,0
224,none1111,5.0,null,null,null,null,2018.01.10,제품의 내구성이 무척 좋은 제품입니다. 무엇보다 팔 놓는 부분이 넓어 사용시 편리합니다.,0
225,엔돌핀박,5.0,5.0,5.0,5.0,5.0,2018.01.05,괜히 수유의자가 아닙니다. 앉아있는걸 좋아하는분들은 필수에요 ㅎㅎ 앉아서 책이라도 읽고 있으면 너무 행복하답니다.,0
226,쏜미,5.0,null,null,null,null,2017.12.23,가격대비만족합니다 근데자주앉다보면의자커버부분이. . 벗겨지더라구요.ㅜㅜ 그거빼곤다좋습니다,0
227,홍이99,5.0,5.0,5.0,5.0,5.0,2017.12.22,그냥 미케아는 싼맛에 쓰는 것으로 생각했는데 편합니다!,0
228,백수맘,5.0,null,null,null,null,2017.12.16,아이가 너무 좋아해요~~ 보는사람마다 귀엽다고 하시네요~ 커버는 세탁도 가능해요~,0
229,heather0607,5.0,null,null,null,null,2017.12.09,가격대비 만족도 최고 입니다. 생각보다 정말 튼튼하고 편해요. 4년 가까이 쓰고 있다보니 쿠션감이 좀 빠지는 느낌은 어쩔수 없지만 방석이나 쿠션 대고 앉음 전혀 손색이 없습니다.,0
230,12.12page,5.0,5.0,5.0,5.0,5.0,2017.11.30,생각보다 크고 예뻐요! 여자 혼자라 조립하기에 조금 크긴 했는데 설명서 보고 뚝딱 만들었어요ㅎㅎ 배송도 바로 다음날 오고 가성비 굳이에요,0
231,EunOk5,5.0,5.0,5.0,5.0,5.0,2017.11.26,"책 읽을때 편하게 읽고싶었는데 딱 좋아요. 발 받칠 수 있는 뭔가가 있으면 더 좋겠지만, 만족합니다^^",0
232,루시퍼73,5.0,5.0,5.0,5.0,5.0,2017.11.25,진짜 가격이 싸서 그냥쓰자햇는데 정말튼튼하고 좋네요 잠이 솔솔와요ㅋ,0
233,혀민,5.0,5.0,5.0,5.0,5.0,2017.11.19,이 가격에 이정도 편안함과 아늑함과 인테리어 효과도 볼수있어서 좋네요 ^^,0
234,HLIM,5.0,null,null,null,null,2017.10.15,맨날 앉아있어요 너무 편해요ㅋㅋㅋㅋㅋㅋ,0
235,20151224,5.0,5.0,5.0,5.0,5.0,2017.10.15,여기에 앉아 바깥 풍경보며 책 읽는 재미로 삽니다ㅠ가성비 최고예요,0
236,dazzing💫,5.0,5.0,5.0,5.0,5.0,2017.09.08,예쁘고 앉아서 책읽으면 세상에서 제일가는 인스타 감성충 될수 있음 근데 내 몸무게 못 버틸까봐 좀 무서움 ㅠㅠ! 뒤로 확 앉으면 덜컹 ~!!!내 심장도 덜컹 !,0
237,찌뉴,5.0,5.0,5.0,5.0,5.0,2017.08.21,여자 혼자서 조립하려고하니까 오래걸리고 엄청 힘드네요. 배송도 빠르고 다른거눈 아주 좋아요 ~~><,0
238,포스트인,5.0,5.0,5.0,5.0,5.0,2017.08.14,배송도 빨랐고 조립은 조금은 힘들었지만 ㅎㅎ.. 생각보다 더 튼튼하고 좋아요!!,0
239,와레버버,5.0,5.0,5.0,5.0,5.0,2017.07.19,조립하기 편하고 의자도 나름 편하네요 ㅎㅎ,0
240,금화수도코비,5.0,5.0,5.0,5.0,5.0,2017.07.08,편하고 좋아요 조립도 어렵지 않아요!!,0
241,minseokim4437,5.0,5.0,5.0,5.0,5.0,2017.02.03,편안하고 좋아요 착한가격 좋아요 튼튼하기만 바래요,0
242,백도님,5.0,5.0,5.0,5.0,5.0,2016.12.15,편하게 조립할수있어서 좋았어요!!!!!,0
243,달달한choco,4.8,5.0,5.0,4.0,4.0,2021.03.11,"※나 잘하네~!!라고 자만하는순간 나사 다시 풀어야 된다는거 기억하세요. 택배도착 후 첫 느낌 와 크네? 개봉할때 상자 잘 안뜯어짐.. 포장이👍탄탄하다 구성품 보고 뭐 별거없네 금방 하겠다! 의자(앉는곳,등받이)테두리 철을 끼운다 ^ 이건 이런거 못하는 여자도 금방 클리어 그 철 테두리에 부직포? 마대자루같은걸 씌운다 ^ 이때 위에 부분( [ 이모양) 빼고 하시면 덜 뻑뻑하게 잘 들어가요! 부직포 다 씌우고 구멍을 네군데 뚫어줘야되는데 커터칼 대고 툭 누르면 쉽게 찢어져요! ^ + 모양으로! 팔걸이&다리를 ※한쪽만!!(이거 때문에 한번) 먼저 끼운다. ^ 구멍 많은게 안으로 가야돼요!!(이거 때문에 한번) (여기서 다리 두번 다시 조립함^^) ※중간길이 나사 한쪽 끼우고 가운데 막대기? 두개 연결하고 반대쪽 마저 끼우세요! ※가운데 막대기 두개 연결 할 때 가장 긴거 4개 들어갑니다! 그 원통모양에 구멍 뚫린것도 여기서 사용! 이렇게하면 사실상 조립은 끝이요!!👏👏👏 근데 리뷰를 보니까 허벅지 닿는쪽에 쿠션 끼우는 덮개가 얕아서 자꾸 빠진다는 글이 많더라구요! 그래서 다이소에서 천원짜리 수예DIY 조임끈 사다가 저 부위(사진)에 꼬메서 다리에 묶었더니 짱짱하게 잘 고정 되더라구요!! 암튼 추천한다구요😉 리뷰가 도움이 되기를!!😊",2
244,강국,4.8,5.0,4.0,5.0,5.0,2018.12.03,앉은 사람마다 좋다고 했습니다. 그리고 앉은 사람마다 식탁보 같은거라도 씌워라고 했습니다. 철제 부분 안느껴 집니다. 다른 천으로 안 덮으면 되게 조악해 보여 부실해 보입니다. 그럼에도 불구하고 앉으면 엄청 안정감을 줍니다.,1
245,아인95,4.8,5.0,4.0,5.0,5.0,2017.12.17,생각보다 이쁘진 않네요 다른 회사제품을 사용하고 있었는데 거기게 더 편하고 좋네요 등받이 부분 각도가 너무 세워져있어요 싼티 납니다,1
246,민주코,4.8,5.0,5.0,5.0,5.0,2021.08.20,조립드 쉽구요 아주 좋습니다!!!!!!!!,0
247,its_yololife,4.8,5.0,5.0,4.0,4.0,2021.06.26,아주 편해요! 조립하는게 좀 빡세긴 했지만용ㅎㅎ,0
248,doddaa,4.8,4.0,5.0,5.0,5.0,2021.06.15,저는 정말 편한데요 너무 날씬하신분은 뒤로 안재껴지실거고 무게있으신분은 뿌서질거같아서 못쓰실거에요 앞에계단둿더니 강아지가 꽤잘쓰넹용 간식의자로 제격♡,0
249,오유유유,4.8,4.0,5.0,5.0,5.0,2021.06.09,이뻐요! 조립이 엄청 쉬운건아니지만 할만은 해요 ㅎㅎ 생각보다 진짜편하네요 근데 뭔가좀 불안해요ㅠㅠ,0
250,박예또ㅇ,4.8,5.0,5.0,5.0,5.0,2021.06.07,조립할 때 작은나사 구멍이 작아서 잘 안들어가긴 했지만 막상 완성 된 모습 보니 완벽 그 자체입니다. 그리고 안락함은 말로 설명 못할 정도 !!,0
251,혜민473,4.8,4.0,5.0,5.0,5.0,2021.05.31,예쁘고 편안하고 좋은데 앉아서 기댈때마다 찍찍이 소리나는게 약간의 흠이지만 만족스럽습니다! 혹시 저처럼 등 지지대 나무인줄 알고 구매하신분 계신가요? 나무 아니고 쌀 포대기 같은 겁니다! 참고하신길.. 하지만 튼튼한 거 같아요👍,0
252,윤애기89,4.8,4.0,5.0,5.0,5.0,2021.05.07,정말 편해요. 허벅지쪽 커버가 벗겨지긴 하지만 감수할만큼 좋아여,0
253,더콰,4.8,4.0,5.0,5.0,5.0,2021.05.02,편하고 좋은데 다리 닿는 부분이 좀 더 푹신했으면 좋겠어용,0
254,스위트마이홈,4.8,4.0,5.0,5.0,5.0,2021.04.20,여자혼자서 조립하는데 크게 무리없었습니다! 마약의자네요 ㅎㅎ계속 앉아있고 싶어요,0
255,모77ㅣ,4.8,5.0,5.0,4.0,4.0,2021.04.08,원하던크기에 원하던 색감 아주 만족하고있는 의자입니다,0
256,맨슈,4.8,4.0,5.0,5.0,5.0,2021.04.06,디자인도 깔끔하니 좋은데..오래앉아있음 허리가 너무 아파요ㅍ,0
257,하이미2,4.8,4.0,5.0,5.0,5.0,2021.03.02,편하고 좋아요! 무게있는 남자가 앉으면 좀 불안하긴 해요ㅋ,0
258,곽은정21,4.8,4.0,5.0,5.0,5.0,2021.02.14,앉으니까 너무편하네요 여기서 책읽고 음악듣고 좋아요,0
259,조졀2,4.8,5.0,4.0,5.0,5.0,2021.02.02,커버 색상이 완전 흰색은 아니지만 만족합니다!!^^,0
260,ivoryleee,4.8,4.0,5.0,5.0,5.0,2021.02.02,편해요 조립할때 좀 힘들었는뎅 예뻐요,0
261,뚜또뚜이,4.8,5.0,5.0,5.0,5.0,2021.01.07,진짜 발 모아서 쭈끄려 앉아있으면 편해요 엄청 고민했는 데 너무 만족해요 다만 뒤쪽이 좀 안 예뻐요,0
262,티모자하,4.8,4.0,5.0,5.0,5.0,2021.01.07,나사가 하나 잘 안맞아서 조립할때 힘들었어요 ㅎㅎ 그거 제외하고는 편하고 이쁘고 저렴하고 맘에듭니다,0
263,뉴먀,4.8,5.0,5.0,4.0,4.0,2020.12.22,"너무 가벼워서 부러지지 않을까 걱정했는데요 왠걸 한번 앉으면 폭신해서 못일어날거 같아용 마약같은 암체어 입니당! 조립도 쉬워요 5분정도면 뚝딱! 가성비 갑인 아이템입니당! 두번, 세번 강추합니당!!!!",0
264,다영334,4.8,4.0,5.0,5.0,5.0,2020.12.07,조립도 쉽고 배송도 너무 빠르고 좋아요!!근데 생각했던것보다 의자가 컸습니다ㅎㅎ그래도 앉으면 머리까지 기댈수있어서 편하게 잘 쓸것같습다ㅎㅎ,0
265,Irun,4.8,5.0,5.0,4.0,4.0,2020.06.22,"넓어서 너무 편하고 좋습니다! 1인 가구 찰떡살림,,",0
266,녕이ㅇㅇㅇ,4.8,5.0,5.0,5.0,5.0,2020.04.12,이정도 가격에 엄청 편합니다! 저희집 놀러오면 다들 좋아해요ㅎㅎㅎ 근데 다시 산다면 꼭 발 받침 세트로 살거같아요! 지금은 창틀에 발 올리며 사용중이에요..ㅎㅎ,0
267,soh03,4.8,4.0,5.0,5.0,5.0,2019.02.11,너무 깊숙히 앉으면 천이 밀리긴 하는데 그래도 이뻐요,0
268,권미영27,4.8,4.0,5.0,5.0,5.0,2018.12.14,편하고 좋와요 몸무게 얼마나 견딜지요? 설명서 첨부해주면 선택시 좋을듯 합니다 제전용의자로 사용^^,0
269,수니곤듀,4.8,4.0,5.0,5.0,5.0,2018.11.27,생각보다 낮은데 예뻐서 만족합니다~ 편해요,0
270,지은대빵님,4.8,5.0,5.0,4.0,4.0,2018.11.02,베란다에서 휴식을 위해 삿어요! 조립이 생각보다 조금 고난이도 ㅎㅎ 그치만 너무 편하고 가성비 짱!,0
271,33heeeun,4.8,4.0,5.0,5.0,5.0,2018.11.02,조립은 간단해요 가격대비 앉아있으면 편안합니다,0
272,스밍크스,4.8,4.0,5.0,5.0,5.0,2018.10.12,"카페에서 앉아보고 좋아서 구입했어요. 배송 빠르고, 조립도 혼자 할만하고 깔끔하고 좋아요 ^^",0
273,탘탘,4.8,5.0,5.0,5.0,5.0,2018.09.24,의자 너무 좋네요!조립이 생각보다 번거롭긴했는데 발송도 바로해주시고 조립해놓고 나니 너무좋아요..집에만 박혀있고 싶어지네요 겨울되면 더 따뜻한 담요 덮어두고 앉아서 맨날 폰질만 할거같아요ㅎㅎ사이즈도 딱 적당하고 앉아있을 때도 너무 편하고 완벽합니다,0
274,차카니맘,4.8,4.0,5.0,5.0,5.0,2018.09.21,너무하얀색이라 얇은담요랑 방석으로 커버를했어요 움직이면 강화마루라 소리가 나서 바닥도 소파패드를 접어서 깔아놓았구요 제가 책읽거나 티비볼때 앉으려고했는데 남편이 앉는날이 더많네요 하나 더사야하나 고민중이예요 생각보다 편해요,0
275,유리멘탈 다온맘,4.8,4.0,5.0,5.0,5.0,2018.07.26,싸게 잘 산것 같아요. 풋스툴과 함게 사용하고 있는데 너무 편하고 좋네요. 생각보다 가볍긴한데 조립하기 힘들었어요.,0
276,YENNY1221,4.8,4.0,5.0,5.0,5.0,2018.07.25,이사 갈 집에 두려고 샀어요! 생각보다 크더라구요 퇴근하고 잠깐 앉아있음 세상편해요ㅎㅎ,0
277,냠냠냠,4.8,4.0,5.0,5.0,5.0,2018.05.25,배송도 바르고 가격도 저렴하고 너무 좋아요 :),0
278,shi****8,4.8,5.0,5.0,5.0,5.0,2018.03.03,조립 걱정했던것보단 그다지 어렵지 않네요,0
279,youmeee,4.8,4.0,5.0,5.0,5.0,2018.01.23,앉으면 굉장히 편안하고 아늑합니다. 다만 의자 부분에 면을 씌우는 데 밑부분이 자주 빠지네요. 그점만 제외하면 매우 만족스럽습니다^^,0
280,자취하쟈,4.8,4.0,5.0,5.0,5.0,2017.08.20,"내구성은 아직 잘모르겠는데 튼튼할거같고, 편해요 생각보다 엄청 큼 푸근함",0
281,용용혀니,4.5,4.0,5.0,4.0,4.0,2018.03.31,생각보다 너무편해요~ 조립도어렵지않습니다!,1
282,45도,4.5,5.0,4.0,4.0,4.0,2021.07.15,배송 빨라요. 주문 다음날 왔어요. 조립 쉽고 내구성도 좋은 것 같아요. 의자 앉기 편하고 쿠션감 좋아요~ 매우 만족 스러워요. 색은 짙은 베이지에 가깝고 쿠션은 꾸겨짐이 있어용 ㅜ 하지만 가성비 갑!!,0
283,vvooony,4.5,3.0,5.0,5.0,5.0,2021.07.14,엉덩이 받쳐주는 부분이 없어서 오래 앉아있으면 허리 아파요 그래도 넘 예쁨,0
284,부지갱,4.5,5.0,5.0,4.0,4.0,2021.07.09,베란다에놓코 삼겹살구워 먹는데 캠핑온듯한 기분완전편하고 좋아요~하나더 주문하러갑니다 계속 여기만앉아있게되네요 굳이예요 무조건사세요 추천추천,0
285,슓ㅣ,4.5,3.0,5.0,5.0,5.0,2021.06.30,편해요! 내구성이 엄청 좋은건 아니지만 가격대비 만족해요,0
286,yang29,4.5,4.0,5.0,4.0,4.0,2021.06.28,예뻐요 천이싼티나고 때는잘탈것같지만 그래도탈부착 가능히니다행입니다 잘쓸께요,0
287,♡.♡이진우,4.5,4.0,5.0,4.0,4.0,2021.06.22,"우선 포장상태가 견고한 박스로 안전하게 배송되었네요. 복잡한 제품이 아니어서 조립이 쉬울줄알았는데, 생각보다 설명서의 그림이 알아보기 어럽게 되어있는듯합니다. 그림의 구도를 알아보기 편하게 그림으로 그려졌으면하구요. 제품의 품질,마감상태는 좋습니다. 신체가 접촉되는 가구인지라 나무나, 기타 접촉 부위의 마감상태가 안좋으면 어떡하지 걱정했는데, 매끄럽고 깔큼하네요. 내구성은 이제 처음 사용하는지라 더 사용해봐야 알겠지요!",0
288,박경선~소현맘^^,4.5,4.0,4.0,5.0,5.0,2021.06.17,저렴한가격에디자인도 예쁘고 편하네요 하나더 살까 고민중 이네요,0
289,actionfigure,4.5,4.0,5.0,4.0,4.0,2021.06.01,"집이 엉망이라 뒤에 완성된 모습만 찍었습니다 시트높이를 확인을 안하고 사가지고 사이드테이블을 사야 높이에 맞게 사용할 수 있을 듯 해요(생각보다 낮으니 다들 확인하고 주문하세요~) 그렇지만 생각한대로 착용감이 편하기도 하고 목을 받춰주는 부분이 있고 처음 조립해보는데 조립도 그리 어렵지는 않아서(두명이서 했고 보람찼어요 ㅋㅋ 설명서 그림과 일련번호, 표시 같은 걸 잘 봐야해요) 좋아요",0
290,동동2105,4.5,5.0,4.0,4.0,4.0,2021.05.12,가볍고 깔끔해요 그런데 천부분이 쫌 저렴한티가 나서 담요같은거 깔아놓으면 예쁠것같아요~,0
291,고릴라124,4.5,4.0,5.0,5.0,5.0,2021.05.05,조립 쉬워요. 색상도 예쁘고 편합니다. 자취방에서 책 읽거나 티비보는 용도로 구입했어요ㅎㅎ 가격대비 매우 만족해요♡,0
292,정현우simob,4.5,4.0,4.0,5.0,5.0,2021.05.04,이케아 의자라서 기대한만큼 색도 괜찮고 좋네요!!,0
