,user_name,total_star,durability_star,price_star,design_star,delievery_star,date,review,help
132,pjhouse,5.0,5.0,5.0,5.0,5.0,2020.07.10,너무 좋아요 ❤️ 너무 예쁘고 튼튼해요 저는 하얀색 샀는데 블랭킷을 얻혀놓으니 더 이뻐요,1
133,Yein51,5.0,5.0,5.0,5.0,5.0,2020.07.10,아 완전 이쁘고 편해요 빨기도 좋고 여분 나사까지 ㅎㅎ 감사,1
134,임집순,5.0,5.0,5.0,5.0,5.0,2020.07.09,앉아있기 너무 편한데 저보다 저희 고양이들이 더 좋아해요,1
135,hevely,5.0,5.0,5.0,5.0,5.0,2020.07.09,"처음엔 집 좁아보이게 너무크고 테이블 높이랑 안맞아 블편해서 반품하려했는데 배보다배꼽...구매가가 77,-인제 반품비가4만원이네요 반품을 포기하고 사용하는중인데 너무 편해요 걸리적걸이면 접이식이라 접으면 되고 반품 안하길 잘한거같아요 짱짱",1
136,태빈이아빠,5.0,5.0,5.0,5.0,5.0,2020.07.06,생각보다 튼튼하고 편안하네요 가격대비 훌륭합니다,1
137,맴맴맴맴맴맴,5.0,5.0,5.0,5.0,5.0,2020.07.05,조아요조아오조어자어너어노오노ㅗ너어오노오,1
138,영애찡,5.0,5.0,5.0,5.0,5.0,2020.07.04,안정감있고 튼튼해서 편하게 앉아있기 좋아요😊😊,1
139,임지은흐,5.0,5.0,5.0,5.0,5.0,2020.07.02,이거 진짜 사고싶어서 한 한달 고민하고 매일 봤었는데 안샀으면 어쩔뻔요 ㅠㅠ 택배는 서울인라서그런가 2틀안에왔어요 ㅋㅋㅋㅋㅋㅋㅋ 진짜 넘예 여자혼자하기도 펼치기 괜찮아요 무조건사세용,1
140,LaPomme,5.0,5.0,5.0,5.0,5.0,2020.06.28,견고하고 튼튼해요 너무 마음에 들어요!,1
141,솜하리,5.0,5.0,5.0,5.0,5.0,2020.06.27,"이쁘구,, 좋아하네요 우리 집 고앵이가,,",1
142,hongzroom,5.0,5.0,5.0,5.0,5.0,2020.06.27,디자인도 예쁘고 색상도 원했던 밝고 은은한 카키색이에요 생각보다 너무 편안한 느낌이에요 온지 하루만에 침대생활에서 벗어났어요,1
143,eunji_93,5.0,5.0,5.0,5.0,5.0,2020.06.22,요즘 여기에만 앉아있어요ㅎㅎ 단추가 잘 떨어지긴하지만 사용하는데는 무방합니다ㅎ,1
144,enenrb,5.0,5.0,5.0,5.0,5.0,2020.06.21,친구선물줬는데 너무좋대요 주말에 붙어있게된다고 너무좋다고해서 맘에쏙들어요,1
145,럼쥬,5.0,null,null,null,null,2020.06.20,크기가 생각보다 크고 편안해요! 자주 앉아서 쉬는 공간으로!! 좋습니다!!,1
146,김놈사,5.0,5.0,5.0,5.0,5.0,2020.06.20,아 편해요 ㅋㅋㅋ 매장서 앉아보고 구입했는데 역시 좋네요,1
147,드림하우스20,5.0,5.0,5.0,5.0,5.0,2020.06.18,배란다에도 놓고 집안에서 쓸 의자를 구매했어요~ 예쁘기도하고 앉으면 일어나시 싫을정도로 편안하네요~ 안락의자같은거 구매하려고 계속 고민하다가 여기서 구매했네요~! 정말 만족해요! 부품들도 여분으로 있고 설명서로 친절하게 와서 맘에듭니다. 특히 안쓸 때는 접어서 보관할 수 있어 좋네요~ 넣을일 없을 것 같지만 ㅎㅎ,1
148,루다_쩡,5.0,5.0,5.0,5.0,5.0,2020.06.18,"포장도 잘 되어 왔고, 따로 조립안해도 되니 넘 편하네요. 푹신하고 앉아보니 넘 좋아요~^^",1
149,스트로베리1990,5.0,5.0,5.0,5.0,5.0,2020.06.14,이뻐요....아이들도 좋아해요 디자인도 이쁘고 편하고...,1
150,인뎡,5.0,5.0,5.0,5.0,5.0,2020.06.14,너무 폭신하구 집이랑 잘 어울려서 좋습니당 ㅎㅎㅎ,1
151,니치팔러마,5.0,5.0,5.0,5.0,5.0,2020.06.11,일년전에 일이만원 아끼겟다고 같은디자인 타사제품으로 삿는데..심하게 흔들거리고 렌치로 돌려도 고정도안되고ㅠ 교환도안되고 해서 불만족스러웟엇는데 이번에 마켓비제푼으로 사보자 해서 샀어요 일이만원 아끼지말고 여기에서 살걸 그랫어요 튼튼하고 안흔들리고 편해요!!!!! 꼭 사세요,1
152,♥동향공주♥2,5.0,5.0,5.0,5.0,5.0,2020.06.08,너무 편하구요 좋아요 크기도 적당하구요,1
153,문나인,5.0,5.0,5.0,5.0,5.0,2020.06.04,견고하고 생각보다 더 편안해요~ 고민은 배송을 늦출 뿐입니다,1
154,pink198,5.0,5.0,5.0,5.0,5.0,2020.06.02,편하고 좋아요!! 기대했던 것 만큼은 아닌데 팔 걸이가 있어서 편해요~,1
155,grayelice,5.0,5.0,5.0,5.0,5.0,2020.05.31,우선 집에 너무잘어울리고요 배송도빠르고 깔끔합니다,1
156,닿케:,5.0,null,null,null,null,2020.05.27,이 의자 완전 마약의자에요 앉아서 멍때라면 정말 시간가는 줄 몰라요,1
157,eunyomi90,5.0,5.0,5.0,5.0,5.0,2020.05.26,식탁에서 쓰기엔 낮은거 알고 구매했어요. 확실히 많이 낮긴 해서 밥먹거나 노트북 작업을 해야될때는 그냥 식탁의자에 앉아서 해요ㅋㅋ 식탁에 노트북 올려놓고 뭐 볼때는 완전 꿀 의자입니다! 푹신하고 편해서 보기 좋아요! 참고해서 구매하세요!,1
158,그네그네그네그네그네,5.0,5.0,5.0,5.0,5.0,2020.05.26,베란다에 양쪽으로 두개 두었어요 튼튼하고 이렇게 편할 수가 없습니다😆 너무 좋아요~,1
159,Jean1,5.0,5.0,5.0,5.0,5.0,2020.05.18,밥먹고 바로 눕는 버릇 고치려고 샀는데 좋아요 근데 생각보다는 커요,1
160,뚭♡♡,5.0,5.0,5.0,5.0,5.0,2020.05.10,편해요 높이조절도 3단계라 좋아요 우리집 강아지가 더 좋아해요 ㅎㅎ,1
161,설이와나무♡,5.0,5.0,5.0,5.0,5.0,2020.05.10,완성품이라서 조립할 필모없이 각도 맞춰서 세우기만 하면 되고요ㆍ가벼워서 혼자서도 거뜬~ 앉아보니 세상 편하네요.생각했던 것보다 훨씬 더 편안해서 한번 앉으면 일어나기 싫을정도예요^^,1
162,se.young,5.0,null,null,null,null,2020.04.27,정말 너무너무 편하고 이쁜 의자입니당!! 완전완전 추천하구요! 모양도 너무 이쁘고 3단으로 등받이 조절이 가능한데 사용하기 정말 좋고 편해요!,1
163,Heidi /현경,5.0,5.0,5.0,5.0,5.0,2020.04.26,좋아요. 편하고. 보기보다 큼직안락합니다,1
164,집값이금값이여..,5.0,5.0,5.0,5.0,5.0,2020.04.24,생각보다 되게크네요! 근데 진짜 편해요ㅠㅠ 책읽으려고 앉아있으면 잠올정도에요,1
165,라니영.,5.0,null,null,null,null,2020.04.23,마켓비홈피에서 구매했는데 무너짐이나 꺼짐현상 전혀없고 아늑하니 편안합니다. 아주 튼튼하고 맘에 쏙들어요,1
166,몽이몽이사랑,5.0,5.0,5.0,5.0,5.0,2020.04.11,배송도빠르게왔고 그냥 쓱 피면되서 간단하고 의자가엄청편해요~,1
167,정산ㅣ,5.0,5.0,5.0,5.0,5.0,2020.04.10,다들 이쁘다고하네요 매우 만족하며 쓰고있습니다.,1
168,YKCHA,5.0,5.0,5.0,5.0,5.0,2020.04.06,앉아서 노트북 하기 딱좋아요! 푹신푹신 최고입니당,1
169,호두521,5.0,null,null,null,null,2020.04.06,너무 예쁘고 폭신하고 편해서 좋아요! 색상도 안 튀고 예쁘고 여기 앉으면 안 일어날만큼 좋아요ㅎㅎ 강아지한테 뺏기기 쉬워서 전쟁중이에요ㅋㄹㅋㄹ,1
170,이나경32,5.0,5.0,5.0,5.0,5.0,2020.03.31,색도 진짜 겁나 예쁘고 그냥 다 예뻐요,1
171,이미사용중인이름,5.0,5.0,5.0,5.0,5.0,2020.03.29,마감 깔끔하고 편해요. 유기용제 냄새 같은게 좀 나는데 탈취제 뿌리니까 괜찮아지네요,1
172,량룡,5.0,5.0,5.0,5.0,5.0,2020.03.26,창밖보면서 책읽으려고 샀는데 생각보다 엄청 편하네요 첫날 오자마자 잠들었어요,1
173,나무늘보18,5.0,5.0,5.0,5.0,5.0,2020.03.21,편하고 이뻐요! 단점은 금방 더러워진다는점과 배송 받았는데 단추가 뜯겨서 왔네요 ㅠㅡ,1
174,sea.ee,5.0,5.0,5.0,5.0,5.0,2020.03.16,생각보다 엄청 편하네요 잘쓰겠습니다~~~,1
175,daengi2,5.0,5.0,5.0,5.0,5.0,2020.03.14,가성비 좋네용 동생이 사달라해서 사줬는데 만족하네요 ㅎ,1
176,my.zip,5.0,5.0,5.0,5.0,5.0,2020.03.11,좌식생활하면 자꾸 눕게 되고 또 누우면 게을러져서 좌식 청산 하려구 샀어요 ~ 여기 앉으면 천국 ㅠ 복층 올라가서 자기 전까지 1층에서는 여기에만 앉아있어요,1
177,뭉치팦,5.0,5.0,5.0,5.0,5.0,2020.03.10,생각보다 훨씬 튼튼하고 좋아요! 무엇보다 편하고 예쁩니다,1
178,아기공룡둘ㄹㅣ,5.0,5.0,5.0,5.0,5.0,2020.03.10,하루 중 가장 많이 시간 보내는 곳이에요ㅎㅎ 너무 안락하고 좋아요!,1
179,윤원로(윤군),5.0,5.0,5.0,5.0,5.0,2020.03.09,아버님 선물로 주문했는데 만족해 하시네요.,1
180,쑤19,5.0,5.0,5.0,5.0,5.0,2020.03.09,원하는색상은 품절이라 너무 아쉽지만 진짜 편함 ㅎㅎ,1
181,단데기데기,5.0,null,null,null,null,2020.03.09,아직 많이 사용안해서 잠들 정도로 편한지는 모르겠지만 저렴하게 잘 산 것 같아요,1
182,페니미니,5.0,5.0,5.0,5.0,5.0,2020.03.08,제가 요즘 가장 사랑하는 공간입니다! 편하고 너무 이쁩니다ㅜㅜ,1
183,한송희13,5.0,5.0,5.0,5.0,5.0,2020.03.08,안락해요~ 스툴까지 같이 구입할껄그랬어요.다시 구입하려고합니다.,1
184,ㅇㅌㄹㅇㄱㅈㅇ,5.0,5.0,5.0,5.0,5.0,2020.03.04,각도조절있어서 넘 편해요ㅎㅎㅎ 진짜 마약의자,1
185,이숑미,5.0,5.0,5.0,5.0,5.0,2020.03.04,너무 편해요! 커버를 분리해서 세탁할 수있어서 좋은 것 같아요~근데 방에 두니 생각보다 부피가 커요..방이 작다면 구매하실 때 꼭 실측정해보고 구매하세요,1
186,조혜진101,5.0,5.0,5.0,5.0,5.0,2020.03.01,편해요~^^디자인도 심플 잘산거같아요,1
187,이천닥공,5.0,5.0,5.0,5.0,5.0,2020.02.27,진짜로 편하네요.. 캠핑갈때도 실어 가고 싶을 만큼..,1
188,임두부,5.0,5.0,5.0,5.0,5.0,2020.02.21,의자에 앉아서 영화 보는게 진짜 꿀이에요 편하고 좋습니다ㅔ,1
189,쌀음료,5.0,5.0,5.0,5.0,5.0,2020.02.05,각도 조절돼서 좋고 쿠션도 폭신폭신해요,1
190,im나라,5.0,null,null,null,null,2020.02.01,"넘흐 이쁘자나~ 생각보다 편하고, 이름처럼 나름 안락해요☺",1
191,윤투덜,5.0,5.0,5.0,5.0,5.0,2020.02.01,너무이쁨 가격대비 만족! 우리집과 찰떡임ㅋㅋㅋ,1
192,야너두?,5.0,5.0,5.0,5.0,5.0,2020.01.24,이뻐요~~~~~~~~~~~~~~~~~,1
193,김잉귄,5.0,5.0,5.0,5.0,5.0,2020.01.18,한번 앉으면 진짜 못헤어나와요 ㅋㅋㅋ ㅠㅠㅋㅋㅋ 짱 편합니다... 가격이 저렴해서 불편할까봐 걱정했는데 진짜 괜한 걱정을 했네요.,1
194,꿀쵸,5.0,null,null,null,null,2020.01.09,의자가 색도 예쁘고 편한데 그만큼 자리차지를 좀 해요! 그치만 이쁨,1
195,min615,5.0,5.0,5.0,5.0,5.0,2019.12.14,단추부분에 먼지가 잘안빠지는거빼고는 디자인이나 인테리어하기 딱좋은거같아요!,1
196,CM_ERIC,5.0,5.0,5.0,5.0,5.0,2019.11.14,집 인테리어하려고 구매했는데 이름처럼 너무 안락하고 편안한 의자네요. 오래 잘쓸거 같아요,1
197,O2O,5.0,null,null,null,null,2018.10.22,편안합니다. 1인용 쇼파로 좋아요 😊,1
198,♡봉전♡60,5.0,5.0,5.0,5.0,5.0,2018.01.20,어제 아침에 입금했는데 바로 배송중뜨고 오늘 아침에 받앗어요 배송짱빠름 진짜 맘에들어옹,1
199,윤준환,5.0,5.0,5.0,5.0,5.0,2017.01.28,맘에 들어요 약간씩 흔들리는 부분은 더조였더니 안정적이고 좋네요 감사합니다,1
200,kyungmi0125,5.0,5.0,5.0,5.0,5.0,2021.08.24,짱이뻐요ㅜㅜ 이런 비슷한상품 여러개중에 마켓비꺼로 구입했는데 착석감도 편하고 눕기단계도 3단계로 선택할수있고 접이식이라 나중에 보관하기도 수월할거 같아요 베란다 홈까페용으로 분위기도 최고입니다^^,0
201,김옥향2,5.0,5.0,5.0,5.0,5.0,2021.08.20,베란다에 나만의 안락한 공간과 시간 갖게 해줬어요~^^,0
202,다스릐,5.0,5.0,5.0,5.0,5.0,2021.08.16,너무 편하고 좋아요 생각보다 좀 큼! ㅎㅎ 색은 카키그레이예요 따뜻한 색감입니당 굿!,0
203,싱숭생숭지,5.0,5.0,5.0,5.0,5.0,2021.08.04,부담스럽게 클까봐 걱정했는데 저는 생각보다 적당하게 느껴졌어요 완제품이라 셋팅만 하면되서 좋았어요 쉽게 오염될까봐 고민을 많이 했는데 결국 제일 이뻐보이는 화이트로 구입했습니다 누워보니 세상 편하네요 가격대비 대만족 입니다 :),0
204,임알미,5.0,5.0,5.0,5.0,5.0,2021.06.17,조립 다 되어잇어서 설치만 하면 되서 넘 편해요~ 아주 맘에 들어요~,0
205,이광선15,5.0,5.0,5.0,5.0,5.0,2021.06.16,완성된 제품이 오니깐 너무 좋네요 조립하는 제품은 힘들어서..앉아보니 편해요 머리까지 받쳐주고 무릎구부려 올릴정도로 사이즈가 넉넉해요,0
206,IMSRY,5.0,5.0,5.0,5.0,5.0,2021.06.01,새거 냄새만 빼면 좋아요 ㅎㅎ 안락하고 편합니당,0
207,인우집사,5.0,5.0,5.0,5.0,5.0,2021.05.30,아직 커버로 쓸 담요가 안와서 비닐은 안뜯었는데 그래도 이뻐용ㅎㅎ,0
208,꼭지54,5.0,5.0,5.0,5.0,5.0,2021.05.27,일찍 배송 왔어요 포장도 꼼꽁하구요 펼치기만 하면됩니다 하와이 온 느낌입니다 감성충만 튼튼하구요 강력추천드려요,0
209,sua1128,5.0,5.0,5.0,5.0,5.0,2021.05.20,자리 차지한다던 남편이 여기만 앉아있어요.ㅋ 편하게 앉아서 쉴 수 있어요. 장판에 눌림자국생겨서 부직포 붙이고 사용하니 좋네요. 추천합니다.,0
210,노주슬,5.0,5.0,5.0,5.0,5.0,2021.05.20,조립을 잘 못해 걱정했는데 나사만 조이면 되는 것이라 편하네요 ㅎㅎ,0
211,시루아범,5.0,5.0,5.0,5.0,5.0,2021.05.17,진짜 푹신푹신하구 최고에요ㅜㅜ 설치도 간편함,0
212,자취생방,5.0,5.0,5.0,5.0,5.0,2021.05.16,사고 난 뒤부터 쭉 의자에서 안일어났습니다 엉덩이 부분에도 받쳐주는 게 있으면 좋겠지만 없어도 좋습니다 오히려 엉덩이 배겼을 듯 좋습니다 흰색 이뻐요,0
213,인테리어이박사,5.0,5.0,5.0,5.0,5.0,2021.05.15,변안한 안락의자가 튼튼해서 좋았습니다,0
214,인테리어이박사,5.0,5.0,5.0,5.0,5.0,2021.05.15,편안하고 안락한 의자가 너무 좋습니다.,0
215,lfx,5.0,5.0,5.0,5.0,5.0,2021.05.12,이쁩니다. 근데 의자에 파란게묻어있었는데 그냥 그려러니씁니다 이쁘고튼튼합니다,0
216,김지영1187,5.0,5.0,5.0,5.0,5.0,2021.05.08,밤색깔이 생각보다 더 어두워요 그래도 조립이 필요없는거는 편해뇨,0
217,정2ㄴㅏ,5.0,5.0,5.0,5.0,5.0,2021.05.04,세상편합니다...! 조립하자마자 여기 앉아서 잤어요ㅋㅋㅋㄲㅋ,0
218,"김문정♥윤아,윤성,윤찬맘",5.0,5.0,5.0,5.0,5.0,2021.04.30,너무너무 이쁘고 엄청 편해요~~ 후기 사진 찍으려는데 아기가 카봇 올려놨네요ㅎ,0
219,suha****64,5.0,5.0,5.0,5.0,5.0,2021.04.27,생각했던것보다 훨씬 이쁘고 편하네요~~ 집에 홈캠핑장 만들어뒀는데....넘넘넘넘 만족해요,0
220,둡맘2,5.0,5.0,5.0,5.0,5.0,2021.04.25,이불가져다놨지만 넘 좋아요 이쁘고 편하고 저희 집 강아지가 저기서자네용ㅜㅜ,0
221,zuzuuhz,5.0,5.0,5.0,5.0,5.0,2021.04.21,색도 그렇고 마음에 드네요 앉으면 은근 편해요,0
222,cndtjs2,5.0,5.0,5.0,5.0,5.0,2021.04.18,안락의자 편하죠... 예쁘기도 합니다^^ 언니꺼도 샀어요,0
223,cndtjs2,5.0,5.0,5.0,5.0,5.0,2021.04.18,안락의자 편하죠... 예쁘기도 합니다^^,0
224,HWAN HEE9,5.0,5.0,5.0,5.0,5.0,2021.04.14,집이 좁아서 망설이다 결국 구입했습니다. 지금 편히앉아서 리뷰 작성중입니다.~^^,0
225,ggggkkkkk,5.0,5.0,5.0,5.0,5.0,2021.04.11,집들이선물로 친구가 사줬어요 너무 예뻐요,0
226,조금만힘내,5.0,null,null,null,null,2021.04.11,좁은 우리집에 완전 딱이네요. 접었다 폈다 가능하고 편하고 푹신하고 커버색도 바꿀수 있고 떼서 빨수 있고요. 완전맘에듭니다. 튼튼하고 예뻐요,0
227,바닐라핑크샌드,5.0,5.0,5.0,5.0,5.0,2021.04.10,마켓비꺼 하나 사고 튼튼하고 맘에 들어서 바로 하나 더 샀어요 ㅎㅎ 만족스럽습니다,0
228,민트공주,5.0,5.0,5.0,5.0,5.0,2021.04.10,이쁘고 편안합니다 배송도 엄청 빠르게 해주셨어요 만족,0
229,어데로갔나,5.0,5.0,5.0,5.0,5.0,2021.04.07,조립이랄 것도 없네요 촥촥 잘 펴주니까 바로 완성👍 리뷰에 푸프에 발 올려놓고 앉으면 딱 좋다더니 정말 편하네요..캬....,0
230,바닐라핑크샌드,5.0,5.0,5.0,5.0,5.0,2021.04.06,비록 약간 석유 냄새는 나지만 그래도 느낌있는 홈카페가 완성되었어요 ㅎㅎㅎ,0
231,hanbitt_,5.0,5.0,5.0,5.0,5.0,2021.04.03,처음에 어떻게 세우는건지 몰라서 헤매다가 팔걸이 올리면서 깨달았네욬ㅋㅋㅋ 집에 있는 소파가 2인용인데 둘이 동시에 편하게 눕기 불편해서 소파 앞에다가 하나 두려고 구매했어용 너무 좋아요 ㅠㅠ 신랑보다 제가 더 자주 애용 할 예정 ㅠㅠ♥️,0
232,농지니,5.0,5.0,5.0,5.0,5.0,2021.03.30,너도밤 안락의자좋아요 잘써욪굿입니다.,0
233,뿅뿅16,5.0,5.0,5.0,5.0,5.0,2021.03.29,잘때빼고 하루종일 여기에 앉아있어요 ㅋㅋㅋ 스툴 하나 갖다 놓으니 더 편해요! 무거워서 높이 조절할때 고생 좀 하지만 그만큼 튼튼한것 같아요 매우만족!!,0
234,김경민931,5.0,5.0,5.0,5.0,5.0,2021.03.26,가격대비 디자인 좋고 편안합니다. 굿,0
235,찌눅ㅣ,5.0,5.0,5.0,5.0,5.0,2021.03.20,너무 좋아요~~~~~~~~~~~~~~,0
236,0413home,5.0,null,null,null,null,2021.03.16,"편하고 좋아요 :) 가격도 저렴하구요 , 추천합니다!",0
237,보뜨,5.0,5.0,5.0,5.0,5.0,2021.02.25,아직 소파가 오기 전이라 영화방에 두려했던의자를 거실에 꺼내뒀어요! 생각보다 편하고 더 예뻐요ㅠㅠㅎㅎ 커버 분리되게 쓰려고 커버 따로 주문했는데 첨엔 뭐지 싶었는데 잘 보면 단춧구멍 있어요 ㅎㅎ 잘 써보겠습니다! 그리고 택배업체가 배송이 너무 느린거 같아요ㅠㅠ 보내신지는 한참된건데 계속 멈춰있어서 택배사에 문의해서 받았습니당,0
238,순지연,5.0,5.0,5.0,5.0,5.0,2021.02.23,접을 수 있어 좋고 너무너무너무 잘쓰고있어요,0
239,플로리움,5.0,5.0,5.0,5.0,5.0,2021.02.21,아버님께 나드렸더니 너무 편하다고 하십니다~^^,0
240,클라 문정,5.0,5.0,5.0,5.0,5.0,2021.02.16,편하네요 가격대비 만족합니다~~ 다만 흰색이라서 관리에 신경써야할듯합니다,0
241,보경127,5.0,5.0,5.0,5.0,5.0,2021.02.15,좋아요 완전 짱 편해요 주인님 차지가 됐지만 괜찮아요 우리 고영님이 편하시다면야...,0
242,hyojjuu,5.0,5.0,5.0,5.0,5.0,2021.02.09,부모님께 선물로 드렸는데 편하다고 좋아하세요ㅎㅎ 시골인데 배송도 빨리해주셨어요~ 다리나 나사쪽은 다 괜찮은데 패브릭에 볼펜자국같은 오염이 조금 있어서 조금 아쉽네요 그래도 디자인이나 편안함은 만족해서 흰색으로 재구매 하려구요ㅎㅎ,0
243,우동이네ㅎ,5.0,5.0,5.0,5.0,5.0,2021.02.07,접이식이라 편리하네여. 그리고 배송와서 바로 펼치기만 하면 되니까 좋네여,0
244,언28호,5.0,5.0,5.0,5.0,5.0,2021.02.07,생각보다 너무 편해서 마음에 들어요 흰색을 구매해서 요를 하나 사서 올려 줬습니다 마음에 들어요,0
245,단뽕ㅇㅣ,5.0,null,null,null,null,2021.02.06,너무 편하고 인테리어에도 이뻐요 ~~~!!,0
246,Anna-love,5.0,5.0,5.0,5.0,5.0,2021.02.06,일단 무거워요 무거워서 여자 혼자 들기엔 힘드네요 ㅎ 그래도 무거운만큼 튼튼해서 오히려 안심되긴 했어요~ 우드부분에는 먼지가 많아서 닦아서 사용했는데 다행히 커버에는 비닐로 씌워져있어서 먼지가 타지는 않았네요~ 집 분의기에 맞춰서 브라운으로 했는데 색상 너무너무 이쁘고 고급져요~ 저희집에 오는 모든 사람들이 편하고 이쁘다고 하니 기분이 좋네요~ 햇빛 들어오는 오후에 햇살 맞으면서 앉아있으면 잠이 솔솔 옵니다 ㅎㅎ 신랑이 하나 더 사라고 하는데 조만간 구입해야겠어요~ㅋ,0
247,꽁치점장,5.0,null,null,null,null,2021.02.05,가게에도하나 집에도 하나 ㅎㅎ 팔걸이에기대어 핸폰하기좋아요 이케*보다는 조금 더 딱딱해요,0
248,김평섭,5.0,5.0,5.0,5.0,5.0,2020.12.10,예상대로 아주 푹신하고 좋네요 여유로운 삶의 낙이 될거 같습니다,0
249,요아소비,5.0,5.0,5.0,5.0,5.0,2020.12.06,조립할 필요도 없이 간편하구 이쁩니다,0
250,곰발바닥🐻,5.0,5.0,5.0,5.0,5.0,2020.12.02,불편하거나 내구성 약할 줄 알았는데 생각보다 튼튼하고 인테리어로 넘 좋아요! 독서의자로 산거라 쿠션 끼고 책 읽으면 세상 편합니당 집 분위기랑 잘 어울려서 만족해요😎,0
251,bbnnn,5.0,5.0,5.0,5.0,5.0,2020.11.29,각도 조절도 쉽고 집에왠만한 의자보다 편해요,0
252,코코코끼,5.0,5.0,5.0,5.0,5.0,2020.11.29,너무 잘 쓰고있어요 이 리뷰를 쓰는 지금도 앉아있어요 ㅋㅋ,0
253,유리0405,5.0,5.0,5.0,5.0,5.0,2020.11.29,𝙃𝙤𝙢𝙚 𝙨𝙬𝙚𝙚𝙩 𝙝𝙤𝙢𝙚 지금 집은 너무 좋아요 ㅠ,0
254,약꽁이들,5.0,5.0,5.0,5.0,5.0,2020.09.07,너무 예쁘구요 편합니다 정말 강추예오 ㅜㅠ,0
255,전수경60,5.0,5.0,5.0,5.0,5.0,2020.09.07,너무 좋아요 자기전에 책읽기 딱 좋은 자리 ㅜㅜ,0
256,wowoo,5.0,5.0,5.0,5.0,5.0,2020.09.06,"쇼파베드, 1인쇼파 등을 오랫동안 검색해왔는데 -사용하지 않을 때는 세워둘수도 있다는 점 -저렴한 가격 -디자인,내구성 등 좋은 구매후기 -3단 높이 조정 을 보고 이 안락의자로 선택했습니다 원룸생활을 하다보니 기본적으로 침대에 앉았다가도 어느샌가 눕게되고..계속 누워있더라고요ㅜㅜ 그래서 계속 사야지 생각은 했는데 너무 부피가 크거나 무거운 제품은 부담이 되어 섣불리 선택하지 못하겠더라구요 따로 조립을 하거나 할 필요가 없고 여자 혼자 옮기기에도 전혀 무겁지 않습니다 앉았을 때도 역시 안정감있고 푹신해요 ㅠㅠ 다만 의자 다리 자국이 나서 러그를 바닥에 깔아야하고 쇼파블랭킷 같은 걸 별도로 깔아주시면 오염없이 깨끗하게 사용할 수 있을 것 같아요 풋스툴도 준비하면 이제 침대는 바이바이~ 너무 만족합니다 제 친구도 제가 사는 거 보고 산다고 했는데 한번 앉혀봐야겠어요",0
257,Ha_young_,5.0,5.0,5.0,5.0,5.0,2020.09.06,자취방에 쇼파 대신 들였는데 너무 편하고 너무 예뻐요 ㅠㅠ 꼭 사세요 꼭 ㅠㅠㅠ 안 쓸 땐 접어서 넣어놓을 수 있어서 더 좋은 것 같아요!,0
258,광오러브,5.0,5.0,5.0,5.0,5.0,2020.09.05,진짜 푹신 푹신하고 조아요♡♡ 너무예뻐요~!,0
259,실비아집,5.0,5.0,5.0,5.0,5.0,2020.09.05,조립이 무서웠는데 쏘쏘 앉았을 때 편안함이 짱이에요.,0
260,보니222,5.0,5.0,5.0,5.0,5.0,2020.09.03,진짜 아주 마음에 들어요 배송은 4일정도 걸렸는데 강추합니다,0
261,조미옥14,5.0,5.0,5.0,5.0,5.0,2020.09.03,배송도 굿 접이식 안락의자굿입니다~~ 다리올리는 의자도 같이 있음 더 좋을듯요,0
262,스누피지,5.0,null,null,null,null,2020.09.03,빠른 배송에 의자 품질도 좋아요~~ 구매하길 잘 했어요!,0
263,러나링,5.0,5.0,5.0,5.0,5.0,2020.09.01,너무 편하게 잘 사용하고있습니다 만족해요,0
264,쭈구렁봄탱이,5.0,5.0,5.0,5.0,5.0,2020.08.29,각도조절되서 편하네요 마켓비 상품은 가성비 좋고 예쁘지만 같이 주문한 상품 중 누락된상품이 있는데 일주일째 수동적이고 기계적인 대응 때문에 아직도 받지 못했네요 본인들중심인 시스템 체계와 불만족스러운 대응 때문에 늘 이슈가 생길 때마다 호감도가 뚝뚝떨어진다는..,0
265,일심조아,5.0,5.0,5.0,5.0,5.0,2020.08.29,색깔이 넘 예쁘고 완제품이라 더 마음에 들어요 앉는 순간 잠들뻔 했어요 좋아요~,0
266,Home_0094,5.0,5.0,5.0,5.0,5.0,2020.08.20,진짜 고민 몇달은 하고 샀는데 너무너무너무너무 좋아요 진짜 편하고 방이 작아서 방이 꽉 찼지만 후회 없습니다 겉면만 세탁이 가능한듯 한데 아쉽긴 하지만 사용하는데 큰 지장 없으니 괜찮습니다 ㅎㅎ,0
267,맬랭스,5.0,null,null,null,null,2020.08.20,푹신하고 편해요 테이블이랑 높이는 맞지않지만 ..! 누워있으면 세상편해요 커버에 보퓰이 좀 잘 일어서 천으로 씌워서 쓰고있어요 !,0
268,기윤정,5.0,5.0,5.0,5.0,5.0,2020.08.18,조립완제품 색상도이쁘고 튼튼하네요 물론 편안하구요 아들이 자꾸 제자리를 탐내서 하나더 사서 아들방에 넣어줘야나싶네요 ^^,0
269,달땅콩,5.0,5.0,5.0,5.0,5.0,2020.08.16,만족합니다. 쿠션 나쁘지않아요. 색깔도. 이쁘네요. 민트색!!,0
270,텅아니,5.0,5.0,5.0,5.0,5.0,2020.05.13,너무 편하고 좋아요 진짜 고민은 배송만 늦어질뿐... 품절되기전에 얼른 구매하세요!!!,0
271,♡ MJ ♡,5.0,5.0,5.0,5.0,5.0,2020.05.12,배송도 나쁘지 않고.. 편안함.. 너무 좋아요~~^^ 하나더 사려고요.. 아이들이 먼저 앉겠다고 싸워요~~~^^; 너무 편해요~~~^^,0
